Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011045591.1,AAZ26510.1	guanine deaminase [Colwellia psychrerythraea],guanine deaminase [Colwellia psychrerythraea 34H]	0.225	10	1.02e-4	5	5	897
WP_041738008.1	glutaredoxin family protein [Colwellia psychrerythraea]	0.451	10	3.76e-4	3	3	898
AAZ27965.1	hypothetical protein CPS_3634 [Colwellia psychrerythraea 34H]	0.444	10	3.70e-4	3	3	898
pdb|5XWB|B,pdb|5XWB|A	Chain B, 3-phosphoshikimate 1-carboxyvinyltransferase,Chain A, 3-phosphoshikimate 1-carboxyvinyltransferase	0.191	10	1.03e-4	6	0	899
pdb|6A4F|A,pdb|6A4F|B	Chain A, Oligoribonuclease,Chain B, Oligoribonuclease	0.317	10	2.51e-4	5	1	900
AAZ28688.1,pdb|6A4A|A,sp|Q47VZ4.1|ORN_COLP3,WP_011045109.1	oligoribonuclease [Colwellia psychrerythraea 34H],Chain A, Oligoribonuclease,RecName: Full=Oligoribonuclease,oligoribonuclease [Colwellia psychrerythraea]	0.320	10	2.53e-4	5	1	900
sp|Q47U36.1|MNME_COLP3,WP_011045767.1,AAZ23973.1	RecName: Full=tRNA modification GTPase MnmE,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Colwellia psychrerythraea],tRNA modification GTPase TrmE [Colwellia psychrerythraea 34H]	0.214	10	9.73e-5	7	7	901
sp|Q47Y31.1|TYSY_COLP3,AAZ25571.1,WP_011044375.1	RecName: Full=Thymidylate synthase; Short=TS; Short=TSase,thymidylate synthase [Colwellia psychrerythraea 34H],thymidylate synthase [Colwellia psychrerythraea]	0.240	10	1.62e-4	5	5	902
sp|Q47YH9.1|ZIPA_COLP3,AAZ26162.1,WP_011044227.1	RecName: Full=Cell division protein ZipA,putative cell division protein ZipA [Colwellia psychrerythraea 34H],MULTISPECIES: cell division protein ZipA [Colwellia]	0.200	10	1.21e-4	6	6	903
sp|Q48AL2.1|PLSB_COLP3,AAZ27641.1,WP_011041008.1	RecName: Full=Glycerol-3-phosphate acyltransferase; Short=GPAT,glycerol-3-phosphate acyltransferase [Colwellia psychrerythraea 34H],glycerol-3-phosphate 1-O-acyltransferase PlsB [Colwellia psychrerythraea]	0.086	10	5.65e-5	4	4	904
AAZ24023.1,WP_011044903.1	DNA topoisomerase IV, A subunit [Colwellia psychrerythraea 34H],MULTISPECIES: DNA topoisomerase IV subunit A [Colwellia]	0.103	9	5.37e-5	6	6	905
AAZ24031.1,WP_011042419.1	2-oxoisovalerate dehydrogenase complex, E1 component, beta subunit [Colwellia psychrerythraea 34H],MULTISPECIES: alpha-ketoacid dehydrogenase subunit beta [Colwellia]	0.246	9	1.27e-4	5	5	906
AAZ24682.1,WP_011044906.1	hypothetical protein CPS_4174 [Colwellia psychrerythraea 34H],HlyD family secretion protein [Colwellia psychrerythraea]	0.094	9	9.99e-5	3	3	907
AAZ24821.1,WP_011041867.1	hypothetical protein CPS_1024 [Colwellia psychrerythraea 34H],SapC family protein [Colwellia psychrerythraea]	0.232	9	1.77e-4	4	4	908
AAZ26037.1,sp|Q47VJ8.1|RSMA_COLP3,WP_011045255.1	dimethyladenosine transferase [Colwellia psychrerythraea 34H],RecName: Full=Ribosomal RNA small subunit methyltransferase A; AltName: Full=16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase; AltName: Full=16S rRNA dimethyladenosine transferase; AltName: Full=16S rRNA dimethylase; AltName: Full=S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA [Colwellia psychrerythraea]	0.252	9	1.37e-4	5	5	909
AAZ26059.1,WP_011042401.1	acyl-(acyl-carrier-protein)--UDP-N-acetylglucosamine O-acyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [Colwellia]	0.281	9	1.61e-4	4	4	910
AAZ26586.1,WP_011041029.1	beta-lactamase [Colwellia psychrerythraea 34H],serine hydrolase [Colwellia psychrerythraea]	0.106	9	7.84e-5	4	4	911
AAZ27473.1,WP_011044990.1	AMP-binding protein [Colwellia psychrerythraea 34H],acyl-CoA synthetase [Colwellia psychrerythraea]	0.081	9	7.63e-5	3	3	912
AAZ27819.1,WP_011044782.1	NADPH-dependent F420 reductase [Colwellia psychrerythraea 34H],NADPH-dependent F420 reductase [Colwellia psychrerythraea]	0.311	9	1.83e-4	5	5	913
AAZ27857.1,WP_011041289.1	hypothetical protein CPS_0428 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF1338 domain-containing protein [Colwellia]	0.121	9	1.56e-4	4	4	914
AAZ28808.1,WP_011045473.1	oxidoreductase, zinc-binding [Colwellia psychrerythraea 34H],MULTISPECIES: acrylyl-CoA reductase (NADPH) [Colwellia]	0.349	9	1.26e-4	7	7	915
CAY07758.1,sp|Q47XQ8.1|APT_COLP3,WP_011044498.1,AAZ28636.1	unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=Adenine phosphoribosyltransferase; Short=APRT,MULTISPECIES: adenine phosphoribosyltransferase [Colwellia],adenine phosphoribosyltransferase [Colwellia psychrerythraea 34H]	0.354	9	2.28e-4	4	4	916
CBG18771.1,sp|Q47W60.1|PANB_COLP3,AAZ24014.1,WP_011045043.1,CBV32126.1	unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=3-methyl-2-oxobutanoate hydroxymethyltransferase; AltName: Full=Ketopantoate hydroxymethyltransferase; Short=KPHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: 3-methyl-2-oxobutanoate hydroxymethyltransferase [Colwellia]	0.280	9	1.56e-4	4	4	917
WP_011041004.1,AAZ28655.1	MULTISPECIES: TRAP transporter substrate-binding protein [Colwellia],extracellular solute-binding protein, family 7 [Colwellia psychrerythraea 34H]	0.155	9	1.14e-4	4	0	918
pdb|4PET|A,pdb|4PET|B	Chain A, Extracellular solute-binding protein, family 7,Chain B, Extracellular solute-binding protein, family 7	0.157	9	1.16e-4	4	0	918
WP_011041255.1,AAZ24900.1	bifunctional diguanylate cyclase/phosphodiesterase [Colwellia psychrerythraea],response regulator/GGDEF/EAL domain protein [Colwellia psychrerythraea 34H]	0.132	9	5.58e-5	6	6	919
WP_011041286.1,AAZ28382.1	MULTISPECIES: 3'(2'),5'-bisphosphate nucleotidase CysQ [Colwellia],3'(2'),5'-bisphosphate nucleotidase [Colwellia psychrerythraea 34H]	0.300	9	1.51e-4	5	5	920
WP_011041433.1,AAZ24796.1	asparagine synthase-related protein [Colwellia psychrerythraea],hypothetical protein CPS_0583 [Colwellia psychrerythraea 34H]	0.188	9	8.07e-5	7	7	921
WP_011041862.1,AAZ24879.1	MULTISPECIES: LacI family DNA-binding transcriptional regulator [Colwellia],transcriptional regulator, LacI family [Colwellia psychrerythraea 34H]	0.159	9	1.21e-4	4	4	922
WP_011042068.1,AAZ25775.1	MULTISPECIES: LysR family transcriptional regulator [Colwellia],transcriptional regulator, LysR family [Colwellia psychrerythraea 34H]	0.137	9	1.31e-4	4	4	923
WP_011042560.1,AAZ25922.1	MULTISPECIES: protein TolQ [Colwellia],tolQ protein [Colwellia psychrerythraea 34H]	0.136	9	1.81e-4	3	3	924
WP_011043774.1,AAZ28766.1	arylsulfatase [Colwellia psychrerythraea],sulfatase family protein [Colwellia psychrerythraea 34H]	0.129	9	8.22e-5	6	5	925
WP_011044394.1,AAZ27746.1,sp|Q47Y12.1|PSTB_COLP3	MULTISPECIES: phosphate ABC transporter ATP-binding protein PstB [Colwellia],phosphate ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H],RecName: Full=Phosphate import ATP-binding protein PstB; AltName: Full=ABC phosphate transporter; AltName: Full=Phosphate-transporting ATPase	0.215	9	1.48e-4	5	5	926
WP_011045119.1,AAZ28132.1	glutaredoxin 3 [Colwellia psychrerythraea],glutaredoxin [Colwellia psychrerythraea 34H]	0.616	9	4.80e-4	3	3	927
WP_011045262.1,AAZ25987.1	MlaC/ttg2D family ABC transporter substrate-binding protein [Colwellia psychrerythraea],toluene tolerance family protein [Colwellia psychrerythraea 34H]	0.195	9	1.61e-4	5	5	928
WP_011045272.1,AAZ28160.1	MULTISPECIES: RNA polymerase factor sigma-54 [Colwellia],RNA polymerase sigma-54 factor [Colwellia psychrerythraea 34H]	0.125	9	8.17e-5	5	5	929
WP_011045684.1,AAZ27875.1	Tex family protein [Colwellia psychrerythraea],putative transcription accessory protein [Colwellia psychrerythraea 34H]	0.144	9	5.18e-5	7	7	930
WP_011045694.1,AAZ28850.1	MULTISPECIES: tRNA (guanosine(18)-2'-O)-methyltransferase TrmH [Colwellia],tRNA (guanosine-2'-O-)-methyltransferase [Colwellia psychrerythraea 34H]	0.213	9	1.76e-4	5	5	931
WP_011045710.1,AAZ26909.1	glycosyltransferase [Colwellia psychrerythraea],hypothetical protein CPS_4991 [Colwellia psychrerythraea 34H]	0.158	9	1.21e-4	3	3	932
WP_138140322.1	DUF3581 family protein [Colwellia psychrerythraea]	0.225	9	1.72e-4	5	1	933
WP_232769051.1	MULTISPECIES: pseudouridine synthase [Colwellia]	0.326	9	1.46e-4	5	0	934
gi|223997788|ref|XP_002288567.1|,gi|220975675|gb|EED94003.1|	heat shock protein/chaperone [Thalassiosira pseudonana CCMP1335]	0.025	9	6.41e-5	2	0	935
sp|Q47YI6.1|DAPB_COLP3,WP_011044220.1,AAZ27338.1	RecName: Full=4-hydroxy-tetrahydrodipicolinate reductase; Short=HTPA reductase,MULTISPECIES: 4-hydroxy-tetrahydrodipicolinate reductase [Colwellia],dihydrodipicolinate reductase [Colwellia psychrerythraea 34H]	0.306	9	1.54e-4	5	5	936
sp|Q487I6.1|CCME_COLP3,AAZ25135.1,WP_011041873.1	RecName: Full=Cytochrome c-type biogenesis protein CcmE; AltName: Full=Cytochrome c maturation protein E; AltName: Full=Heme chaperone CcmE,cytochrome c-type biogenesis protein CcmE [Colwellia psychrerythraea 34H],cytochrome c maturation protein CcmE [Colwellia psychrerythraea]	0.163	9	2.32e-4	3	3	937
AAZ24112.1,WP_011041821.1	transcription regulator, LacI family [Colwellia psychrerythraea 34H],MULTISPECIES: LacI family DNA-binding transcriptional regulator [Colwellia]	0.100	8	1.08e-4	3	3	938
AAZ24119.1,WP_011044414.1	putative lipoprotein [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.418	8	2.02e-4	6	6	939
AAZ24128.1,WP_011044390.1	peptidyl-prolyl cis-trans isomerase C [Colwellia psychrerythraea 34H],MULTISPECIES: peptidylprolyl isomerase [Colwellia]	0.554	8	3.99e-4	3	3	940
AAZ24390.1,WP_011043422.1	hypothetical protein CPS_2614 [Colwellia psychrerythraea 34H],6-carboxytetrahydropterin synthase [Colwellia psychrerythraea]	0.071	8	1.24e-4	2	2	941
AAZ24544.1,WP_011044014.1	acetolactate synthase III, small subunit [Colwellia psychrerythraea 34H],MULTISPECIES: acetolactate synthase small subunit [Colwellia]	0.418	8	2.22e-4	6	6	942
AAZ24557.1	chemotaxis protein CheZ [Colwellia psychrerythraea 34H]	0.284	8	1.51e-4	6	6	943
WP_041736760.1	protein phosphatase CheZ [Colwellia psychrerythraea]	0.279	8	1.48e-4	6	6	943
AAZ24585.1,WP_011043988.1	hypothetical protein CPS_3205 [Colwellia psychrerythraea 34H],23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ [Colwellia psychrerythraea]	0.244	8	1.24e-4	3	3	944
AAZ24723.1,WP_011045411.1	oxidoreductase, FAD-binding/iron-sulfur cluster-binding protein [Colwellia psychrerythraea 34H],FAD-binding and (Fe-S)-binding domain-containing protein [Colwellia psychrerythraea]	0.084	8	3.89e-5	5	5	945
AAZ24787.1,WP_011041968.1	Rrf2 family protein [Colwellia psychrerythraea 34H],MULTISPECIES: Fe-S cluster assembly transcriptional regulator IscR [Colwellia]	0.274	8	2.18e-4	3	3	946
AAZ24969.1	rdgB protein [Colwellia psychrerythraea 34H]	0.385	8	1.79e-4	3	3	947
WP_198560075.1	MULTISPECIES: RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [Colwellia]	0.383	8	1.78e-4	3	3	947
AAZ24979.1,WP_011042276.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.165	8	5.72e-5	6	5	948
AAZ25020.1,WP_011043090.1	HIT family protein [Colwellia psychrerythraea 34H],HIT domain-containing protein [Colwellia psychrerythraea]	0.371	8	3.16e-4	4	4	949
AAZ25367.1,WP_011044352.1	hypothetical protein CPS_3598 [Colwellia psychrerythraea 34H],YceI family protein [Colwellia psychrerythraea]	0.312	8	1.84e-4	5	5	950
AAZ25754.1,WP_011044824.1	poly-beta-hydroxybutyrate polymerase [Colwellia psychrerythraea 34H],PHA/PHB synthase family protein [Colwellia psychrerythraea]	0.109	8	6.25e-5	4	4	951
AAZ25864.1	hypothetical protein CPS_3761 [Colwellia psychrerythraea 34H]	0.125	8	1.12e-4	5	0	952
AAZ26294.1,WP_011042740.1	copper-translocating P-type ATPase [Colwellia psychrerythraea 34H],heavy metal translocating P-type ATPase [Colwellia psychrerythraea]	0.083	8	4.64e-5	4	4	953
AAZ26380.1	hypothetical protein CPS_1596 [Colwellia psychrerythraea 34H]	0.338	8	2.76e-4	4	4	954
WP_232769080.1	MULTISPECIES: DUF3718 domain-containing protein [Colwellia]	0.378	8	3.08e-4	4	4	954
AAZ27007.1,sp|Q483D0.1|CMOB_COLP3,WP_011042931.1	putative methyltransferase [Colwellia psychrerythraea 34H],RecName: Full=tRNA U34 carboxymethyltransferase,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB [Colwellia psychrerythraea]	0.280	8	1.14e-4	6	6	955
AAZ27117.1,sp|Q488Z2.1|RL36_COLP3,WP_011041472.1	ribosomal protein L36 [Colwellia psychrerythraea 34H],RecName: Full=Large ribosomal subunit protein bL36; AltName: Full=50S ribosomal protein L36,MULTISPECIES: 50S ribosomal protein L36 [Colwellia]	0.189	8	9.91e-4	1	1	956
AAZ27192.1,WP_011041175.1	phosphomannomutase [Colwellia psychrerythraea 34H],phosphohexomutase domain-containing protein [Colwellia psychrerythraea]	0.149	8	7.80e-5	5	5	957
AAZ27193.1,WP_011041471.1	preprotein translocase, SecY subunit [Colwellia psychrerythraea 34H],MULTISPECIES: preprotein translocase subunit SecY [Colwellia]	0.079	8	8.24e-5	3	3	958
AAZ27363.1,WP_011044053.1	hypothetical protein CPS_3290 [Colwellia psychrerythraea 34H],HopJ type III effector protein [Colwellia psychrerythraea]	0.525	8	3.01e-4	3	3	959
AAZ27880.1,WP_011044819.1,sp|Q47WT4.1|RF2_COLP3	peptide chain release factor 2, programmed frameshift [Colwellia psychrerythraea 34H],MULTISPECIES: peptide chain release factor 2 [Colwellia],RecName: Full=Peptide chain release factor 2; Short=RF-2	0.153	8	1.00e-4	4	4	960
AAZ27955.1	hypothetical protein CPS_4402 [Colwellia psychrerythraea 34H]	0.170	8	1.56e-4	4	0	961
AAZ28064.1,sp|Q47YC2.1|TRPD_COLP3,WP_011044284.1	anthranilate phosphoribosyltransferase [Colwellia psychrerythraea 34H],RecName: Full=Anthranilate phosphoribosyltransferase,anthranilate phosphoribosyltransferase [Colwellia psychrerythraea]	0.148	8	1.00e-4	4	4	962
AAZ28399.1,WP_011044285.1	indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase [Colwellia psychrerythraea 34H],bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF [Colwellia psychrerythraea]	0.115	8	7.64e-5	4	4	963
AAZ28570.1,WP_011044866.1	L-aspartate oxidase [Colwellia psychrerythraea 34H],L-aspartate oxidase [Colwellia psychrerythraea]	0.145	8	6.89e-5	5	5	964
AAZ28792.1	PhoH family protein [Colwellia psychrerythraea 34H]	0.241	8	7.67e-5	6	6	965
WP_049758064.1	MULTISPECIES: PhoH family protein [Colwellia]	0.243	8	7.75e-5	6	6	965
AAZ28837.1,WP_011044146.1	hypothetical protein CPS_3384 [Colwellia psychrerythraea 34H],MULTISPECIES: hypothetical protein [Colwellia]	0.174	8	2.66e-4	2	2	966
WP_011041331.1,AAZ27270.1	pilus assembly protein PilP [Colwellia psychrerythraea],type IV pilus biogenesis protein PilP [Colwellia psychrerythraea 34H]	0.402	8	1.99e-4	4	4	967
WP_011041483.1,AAZ28059.1	succinylglutamate desuccinylase [Colwellia psychrerythraea],succinylglutamate desuccinylase [Colwellia psychrerythraea 34H]	0.268	8	9.26e-5	6	6	968
WP_011041562.1,AAZ26311.1	MULTISPECIES: BolA family protein [Colwellia],bolA protein [Colwellia psychrerythraea 34H]	0.240	8	3.53e-4	2	2	969
WP_011041583.1,AAZ26764.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0733 [Colwellia psychrerythraea 34H]	0.113	8	9.38e-5	3	3	970
WP_011041960.1,AAZ27442.1	MULTISPECIES: protein translocase subunit SecF [Colwellia],protein-export membrane protein SecF [Colwellia psychrerythraea 34H]	0.130	8	1.16e-4	3	3	971
WP_011042077.1,AAZ25851.1	diaminopimelate decarboxylase [Colwellia psychrerythraea],diaminopimelate decarboxylase [Colwellia psychrerythraea 34H]	0.262	8	8.73e-5	7	7	972
WP_011042173.1,AAZ24970.1	TorF family putative porin [Colwellia psychrerythraea],hypothetical protein CPS_1336 [Colwellia psychrerythraea 34H]	0.154	8	1.57e-4	3	3	973
WP_011042378.1,AAZ26329.1	MULTISPECIES: DUF2884 family protein [Colwellia],hypothetical protein CPS_1542 [Colwellia psychrerythraea 34H]	0.194	8	1.31e-4	4	4	974
WP_011042400.1,sp|Q485F9.1|FABZ_COLP3,AAZ24391.1	MULTISPECIES: 3-hydroxyacyl-ACP dehydratase FabZ [Colwellia],RecName: Full=3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ; AltName: Full=(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase; Short=(3R)-hydroxymyristoyl-ACP dehydrase; AltName: Full=Beta-hydroxyacyl-ACP dehydratase,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ [Colwellia psychrerythraea 34H]	0.133	8	2.45e-4	3	3	975
WP_011042578.1,AAZ24946.1	MULTISPECIES: NCS2 family permease [Colwellia],xanthine/uracil permease family protein [Colwellia psychrerythraea 34H]	0.091	8	7.61e-5	3	3	976
WP_011042656.1,AAZ25854.1	MULTISPECIES: pentaheme c-type cytochrome TorC [Colwellia],cytochrome c-type protein TorC [Colwellia psychrerythraea 34H]	0.120	8	9.36e-5	3	3	977
WP_011043009.1,AAZ28303.1	MULTISPECIES: pyridoxal-phosphate-dependent aminotransferase family protein [Colwellia],aminotransferase, class V [Colwellia psychrerythraea 34H]	0.099	8	9.83e-5	4	4	978
WP_011043357.1,AAZ25996.1	VOC family protein [Colwellia psychrerythraea],hypothetical protein CPS_2548 [Colwellia psychrerythraea 34H]	0.444	8	2.91e-4	4	4	979
WP_011043461.1,AAZ27257.1	MULTISPECIES: TonB-dependent receptor domain-containing protein [Colwellia],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.123	8	3.90e-5	6	6	980
WP_011043462.1,AAZ28315.1	basic secretory protein-like protein [Colwellia psychrerythraea],PKD domain protein [Colwellia psychrerythraea 34H]	0.101	8	5.32e-5	5	5	981
WP_011043932.1,AAZ24318.1	rhodanese-like domain-containing protein [Colwellia psychrerythraea],putative phage shock protein E [Colwellia psychrerythraea 34H]	0.316	8	2.76e-4	3	3	982
WP_011044117.1,AAZ26473.1	MULTISPECIES: ArsJ-associated glyceraldehyde-3-phosphate dehydrogenase [Colwellia],glyceraldehyde-3-phosphate dehydrogenase, type I [Colwellia psychrerythraea 34H]	0.167	8	1.09e-4	3	3	983
WP_011044345.1,AAZ24070.1	3-oxoacid CoA-transferase subunit A [Colwellia psychrerythraea],3-oxoadipate CoA-transferase, alpha subunit [Colwellia psychrerythraea 34H]	0.181	8	1.33e-4	4	4	984
WP_011044932.1,AAZ27760.1	MULTISPECIES: GDP-L-fucose synthase family protein [Colwellia],NAD-dependent epimerase/dehydratase family protein [Colwellia psychrerythraea 34H]	0.256	8	1.17e-4	5	5	985
WP_011045268.1,AAZ27209.1	3-deoxy-manno-octulosonate-8-phosphatase KdsC [Colwellia psychrerythraea],phosphatase, YrbI family [Colwellia psychrerythraea 34H]	0.204	8	2.03e-4	3	3	986
WP_041736510.1	MULTISPECIES: DEAD/DEAH box helicase [Colwellia]	0.190	8	8.82e-5	5	5	987
AAZ26869.1	ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H]	0.188	8	8.73e-5	5	5	987
gi|220967779|gb|EED86155.1|,gi|125987659|sp|A0T0Q9.1|RPOC2_THAPS,gi|116739874|gb|ABK20744.1|,gi|118411127|ref|YP_874521.1|,gi|2050584452|gb|QWM92993.1|,gi|224015734|ref|XP_002297515.1|	plastid RNA polymerase beta subunit, plastid-encoded [Thalassiosira pseudonana CCMP1335],RecName: Full=DNA-directed RNA polymerase subunit beta''; AltName: Full=PEP; AltName: Full=Plastid-encoded RNA polymerase subunit beta''; Short=RNA polymerase subunit beta'',DNA-directed RNA polymerase beta' chain (chloroplast) [Thalassiosira pseudonana],RNA polymerase beta'' subunit (chloroplast) [Thalassiosira pseudonana]	0.006	8	2.54e-5	1	0	988
gi|220971238|gb|EED89573.1|,gi|224008306|ref|XP_002293112.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	8	7.84e-5	1	1	989
gi|220968496|gb|EED86843.1|,gi|224014393|ref|XP_002296859.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	8	3.70e-5	1	1	989
gi|224012022|ref|XP_002294664.1|,gi|220969684|gb|EED88024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	8	4.05e-5	1	1	989
gi|224007583|ref|XP_002292751.1|,gi|220971613|gb|EED89947.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	8	4.00e-5	1	1	989
gi|223993109|ref|XP_002286238.1|,gi|220977553|gb|EED95879.1|	hypothetical protein THAPSDRAFT_1456 [Thalassiosira pseudonana CCMP1335]	0.062	8	5.54e-5	2	1	990
gi|224000385|ref|XP_002289865.1|,gi|220975073|gb|EED93402.1|	acetyl-coenzyme a synthetase [Thalassiosira pseudonana CCMP1335]	0.015	8	5.02e-5	1	0	991
gi|220974174|gb|EED92504.1|,gi|224002160|ref|XP_002290752.1|	acetyl-coenzyme a synthetase, partial [Thalassiosira pseudonana CCMP1335]	0.017	8	5.69e-5	1	0	991
pdb|6A4D|A,pdb|6A4D|B	Chain A, Oligoribonuclease,Chain B, Oligoribonuclease	0.217	8	1.99e-4	4	0	992
pdb|6A4E|C,pdb|6A4E|A	Chain C, Oligoribonuclease,Chain A, Oligoribonuclease	0.221	8	2.03e-4	4	0	992
