Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011043932.1,AAZ24318.1	rhodanese-like domain-containing protein [Colwellia psychrerythraea],putative phage shock protein E [Colwellia psychrerythraea 34H]	0.316	8	2.57e-4	3	3	1032
WP_011043974.1,AAZ25261.1	MULTISPECIES: arsenate reductase (glutaredoxin) [Colwellia],arsenate reductase [Colwellia psychrerythraea 34H]	0.237	8	2.90e-4	3	3	1033
WP_011044914.1,AAZ24061.1	glycosyltransferase family 4 protein [Colwellia psychrerythraea],putative lipopolysaccharide core biosynthesis mannosyltransferase [Colwellia psychrerythraea 34H]	0.126	8	9.39e-5	4	4	1034
WP_011045459.1,AAZ24223.1	ABC transporter ATP-binding protein [Colwellia psychrerythraea],copper ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H]	0.224	8	1.12e-4	4	4	1035
WP_041736601.1	MULTISPECIES: HDOD domain-containing protein [Colwellia]	0.108	8	8.97e-5	4	1	1036
WP_041736888.1	MULTISPECIES: lipoprotein NlpI [Colwellia]	0.210	8	1.12e-4	5	5	1037
AAZ24399.1	TPR domain protein [Colwellia psychrerythraea 34H]	0.223	8	1.19e-4	5	5	1037
WP_041737865.1	succinyl-diaminopimelate desuccinylase [Colwellia psychrerythraea]	0.121	8	8.63e-5	4	4	1038
sp|Q47Z95.1|DAPE_COLP3,AAZ24835.1	RecName: Full=Succinyl-diaminopimelate desuccinylase; Short=SDAP desuccinylase; AltName: Full=N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase,succinyl-diaminopimelate desuccinylase [Colwellia psychrerythraea 34H]	0.120	8	8.56e-5	4	4	1038
WP_081428736.1,AAZ26206.1	fatty acid oxidation complex subunit alpha FadJ [Colwellia psychrerythraea],fatty oxidation complex, alpha subunit [Colwellia psychrerythraea 34H]	0.131	8	4.34e-5	6	6	1039
gi|220971238|gb|EED89573.1|,gi|224008306|ref|XP_002293112.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	8	7.30e-5	1	1	1040
gi|220968496|gb|EED86843.1|,gi|224014393|ref|XP_002296859.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	8	3.44e-5	1	1	1040
gi|224012022|ref|XP_002294664.1|,gi|220969684|gb|EED88024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	8	3.78e-5	1	1	1040
gi|224007583|ref|XP_002292751.1|,gi|220971613|gb|EED89947.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	8	3.73e-5	1	1	1040
sp|Q47YA5.1|RLMM_COLP3,AAZ26479.1,WP_011044301.1	RecName: Full=Ribosomal RNA large subunit methyltransferase M; AltName: Full=23S rRNA (cytidine2498-2'-O)-methyltransferase; AltName: Full=23S rRNA 2'-O-ribose methyltransferase RlmM,hypothetical protein CPS_3541 [Colwellia psychrerythraea 34H],MULTISPECIES: 23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM [Colwellia]	0.120	8	9.28e-5	4	4	1041
sp|Q47ZU5.1|TTCA_COLP3,WP_011043763.1,AAZ25342.1	RecName: Full=tRNA-cytidine(32) 2-sulfurtransferase; AltName: Full=Two-thiocytidine biosynthesis protein A; AltName: Full=tRNA 2-thiocytidine biosynthesis protein TtcA,tRNA 2-thiocytidine(32) synthetase TtcA [Colwellia psychrerythraea],PP-loop family protein [Colwellia psychrerythraea 34H]	0.283	8	1.09e-4	6	6	1042
AAZ23990.1,WP_011042756.1	DNA-binding response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: response regulator transcription factor [Colwellia]	0.306	7	1.37e-4	5	5	1043
AAZ24198.1,WP_011045281.1	hypothetical protein CPS_4552 [Colwellia psychrerythraea 34H],MULTISPECIES: ribosome biogenesis factor YjgA [Colwellia]	0.351	7	1.72e-4	3	3	1044
AAZ24376.1,WP_011042915.1	putative acylneuraminate cytidylyltransferase [Colwellia psychrerythraea 34H],pseudaminic acid cytidylyltransferase [Colwellia psychrerythraea]	0.165	7	1.29e-4	5	5	1045
AAZ24536.1,WP_011044676.1	alkaline phosphatase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: alkaline phosphatase [Colwellia]	0.178	7	5.67e-5	6	5	1046
AAZ24682.1,WP_011044906.1	hypothetical protein CPS_4174 [Colwellia psychrerythraea 34H],HlyD family secretion protein [Colwellia psychrerythraea]	0.077	7	7.24e-5	3	3	1047
AAZ24821.1,WP_011041867.1	hypothetical protein CPS_1024 [Colwellia psychrerythraea 34H],SapC family protein [Colwellia psychrerythraea]	0.335	7	1.28e-4	4	4	1048
AAZ24947.1,WP_011041173.1	ATP-dependent DNA helicase Rep [Colwellia psychrerythraea 34H],MULTISPECIES: DNA helicase Rep [Colwellia]	0.097	7	4.42e-5	5	4	1049
AAZ25431.1,WP_011045009.1	putative carboxylesterase [Colwellia psychrerythraea 34H],MULTISPECIES: alpha/beta hydrolase [Colwellia]	0.214	7	1.31e-4	4	4	1050
AAZ25689.1,WP_011043553.1	putative ornithine cyclodeaminase [Colwellia psychrerythraea 34H],bifunctional Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase [Colwellia psychrerythraea]	0.266	7	9.37e-5	4	4	1051
AAZ26038.1,WP_011044656.1	hypothetical protein CPS_3912 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF4124 domain-containing protein [Colwellia]	0.255	7	1.86e-4	4	4	1052
AAZ26599.1,WP_011040906.1	hypothetical protein CPS_0016 [Colwellia psychrerythraea 34H],TolB family protein [Colwellia psychrerythraea]	0.044	7	3.05e-5	3	3	1053
AAZ26920.1,WP_011045110.1	ribosome small subunit-dependent GTPase A [Colwellia psychrerythraea 34H],MULTISPECIES: small ribosomal subunit biogenesis GTPase RsgA [Colwellia]	0.202	7	8.49e-5	4	4	1054
AAZ26983.1,WP_011044437.1	hypothetical protein CPS_3683 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.306	7	2.77e-4	3	3	1055
AAZ27171.1,WP_011042388.1	hypothetical protein CPS_1552 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.141	7	1.45e-4	3	3	1056
AAZ27880.1,WP_011044819.1,sp|Q47WT4.1|RF2_COLP3	peptide chain release factor 2, programmed frameshift [Colwellia psychrerythraea 34H],MULTISPECIES: peptide chain release factor 2 [Colwellia],RecName: Full=Peptide chain release factor 2; Short=RF-2	0.110	7	8.19e-5	3	3	1057
AAZ27955.1	hypothetical protein CPS_4402 [Colwellia psychrerythraea 34H]	0.170	7	1.27e-4	4	0	1058
AAZ28022.1,WP_011044417.1	conserved hypothetical protein TIGR00044 [Colwellia psychrerythraea 34H],YggS family pyridoxal phosphate-dependent enzyme [Colwellia psychrerythraea]	0.126	7	1.25e-4	3	3	1059
AAZ28242.1,WP_011042356.1	chemotaxis protein CheY [Colwellia psychrerythraea 34H],MULTISPECIES: chemotaxis response regulator CheY [Colwellia]	0.236	7	2.35e-4	5	5	1060
AAZ28574.1,WP_011041436.1	glycosyl transferase, group 1 family protein [Colwellia psychrerythraea 34H],glycosyltransferase [Colwellia psychrerythraea]	0.205	7	7.87e-5	6	6	1061
AAZ28653.1,WP_011045740.1	hypothetical protein CPS_5021 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.116	7	7.70e-5	2	2	1062
AAZ28785.1,WP_011042029.1	hypothetical protein CPS_1192 [Colwellia psychrerythraea 34H],VolA/Pla-1 family phospholipase [Colwellia psychrerythraea]	0.082	7	3.45e-5	4	4	1063
AAZ28788.1,WP_011043427.1	tellurite resistance protein TehB [Colwellia psychrerythraea 34H],MULTISPECIES: tellurite resistance methyltransferase TehB [Colwellia]	0.207	7	1.59e-4	3	3	1064
WP_011040920.1,AAZ27050.1,sp|Q48AV5.1|AROE_COLP3	shikimate dehydrogenase [Colwellia psychrerythraea],shikimate 5-dehydrogenase [Colwellia psychrerythraea 34H],RecName: Full=Shikimate dehydrogenase (NADP(+)); Short=SDH	0.276	7	1.09e-4	6	6	1065
WP_011041057.1,AAZ27886.1	MULTISPECIES: bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC [Colwellia],phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase [Colwellia psychrerythraea 34H]	0.124	7	7.42e-5	5	5	1066
WP_011041151.1,AAZ27928.1	xanthine dehydrogenase family protein molybdopterin-binding subunit [Colwellia psychrerythraea],isoquinoline 1-oxidoreductase, beta subunit [Colwellia psychrerythraea 34H]	0.117	7	3.99e-5	5	5	1067
WP_011041255.1,AAZ24900.1	bifunctional diguanylate cyclase/phosphodiesterase [Colwellia psychrerythraea],response regulator/GGDEF/EAL domain protein [Colwellia psychrerythraea 34H]	0.131	7	4.04e-5	6	6	1068
WP_011041849.1,AAZ26194.1	tRNA (guanine(46)-N(7))-methyltransferase TrmB [Colwellia psychrerythraea],hypothetical protein CPS_1006 [Colwellia psychrerythraea 34H]	0.195	7	1.19e-4	3	3	1069
WP_011041942.1,AAZ25487.1	S9 family peptidase [Colwellia psychrerythraea],dipeptidyl peptidase IV [Colwellia psychrerythraea 34H]	0.066	7	3.98e-5	3	3	1070
WP_011042252.1,AAZ24067.1	DUF2750 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_1415 [Colwellia psychrerythraea 34H]	0.150	7	2.49e-4	1	1	1071
WP_011042257.1,AAZ26767.1	MULTISPECIES: YehS family protein [Colwellia],hypothetical protein CPS_1420 [Colwellia psychrerythraea 34H]	0.278	7	1.98e-4	3	3	1072
WP_011042435.1,AAZ26440.1	hydroxymethylglutaryl-CoA lyase [Colwellia psychrerythraea],hydroxymethylglutaryl-CoA lyase [Colwellia psychrerythraea 34H]	0.198	7	9.71e-5	4	4	1073
WP_011042498.1,AAZ27425.1,CAY08573.1	alkyl/aryl-sulfatase [Colwellia psychrerythraea],metallo-beta-lactamase family protein [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.118	7	4.40e-5	5	5	1074
WP_011043077.1,AAZ28722.1	acyl-CoA dehydrogenase C-terminal domain-containing protein [Colwellia psychrerythraea],acyl-CoA dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.053	7	4.93e-5	2	1	1075
WP_011043322.1,AAZ27105.1	MULTISPECIES: DUF3297 family protein [Colwellia],hypothetical protein CPS_2512 [Colwellia psychrerythraea 34H]	0.341	7	3.65e-4	3	3	1076
WP_011043647.1,AAZ25382.1	AAA family ATPase [Colwellia psychrerythraea],exonuclease SbcC [Colwellia psychrerythraea 34H]	0.042	7	2.29e-5	4	4	1077
WP_011044282.1,AAZ25399.1	anthranilate synthase component 1 [Colwellia psychrerythraea],anthranilate synthase component I [Colwellia psychrerythraea 34H]	0.115	7	5.47e-5	5	5	1078
WP_011044518.1,sp|Q47XN8.1|PHS_COLP3,AAZ24779.1	MULTISPECIES: 4a-hydroxytetrahydrobiopterin dehydratase [Colwellia],RecName: Full=Putative pterin-4-alpha-carbinolamine dehydratase; Short=PHS; AltName: Full=4-alpha-hydroxy-tetrahydropterin dehydratase; AltName: Full=Pterin carbinolamine dehydratase; Short=PCD,pterin-4-alpha-carbinolamine dehydratase [Colwellia psychrerythraea 34H]	0.128	7	2.56e-4	1	1	1079
WP_011044900.1,AAZ28247.1	MULTISPECIES: cation:dicarboxylate symporter family transporter [Colwellia],sodium:dicarboxylate symporter family/bacterial extracellular solute-binding family 3 protein [Colwellia psychrerythraea 34H]	0.097	7	4.15e-5	5	5	1080
WP_011045192.1,sp|Q47VR1.1|DDL_COLP3,AAZ27413.1	D-alanine--D-alanine ligase [Colwellia psychrerythraea],RecName: Full=D-alanine--D-alanine ligase; AltName: Full=D-Ala-D-Ala ligase; AltName: Full=D-alanylalanine synthetase,D-alanine--D-alanine ligase [Colwellia psychrerythraea 34H]	0.243	7	9.43e-5	6	6	1081
WP_011045208.1,AAZ27298.1	Dyp-type peroxidase [Colwellia psychrerythraea],putative melanin biosynthesis protein TyrA [Colwellia psychrerythraea 34H]	0.227	7	9.67e-5	4	4	1082
WP_011045231.1,AAZ28105.1	MULTISPECIES: FAD-dependent oxidoreductase [Colwellia],glutamate synthase, small subunit [Colwellia psychrerythraea 34H]	0.202	7	6.29e-5	6	6	1083
WP_011045260.1,AAZ27538.1	BolA family protein [Colwellia psychrerythraea],BolA/YrbA family protein [Colwellia psychrerythraea 34H]	0.529	7	3.44e-4	3	3	1084
WP_011045262.1,AAZ25987.1	MlaC/ttg2D family ABC transporter substrate-binding protein [Colwellia psychrerythraea],toluene tolerance family protein [Colwellia psychrerythraea 34H]	0.121	7	1.16e-4	4	4	1085
WP_011045303.1,AAZ25814.1	tetratricopeptide repeat protein [Colwellia psychrerythraea],putative MSHA biogenesis protein MshN [Colwellia psychrerythraea 34H]	0.114	7	7.42e-5	3	3	1086
WP_011045670.1,AAZ28707.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_4951 [Colwellia psychrerythraea 34H]	0.281	7	2.05e-4	3	3	1087
WP_011045680.1,AAZ25296.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.121	7	5.67e-5	4	3	1088
WP_011045710.1,AAZ26909.1	glycosyltransferase [Colwellia psychrerythraea],hypothetical protein CPS_4991 [Colwellia psychrerythraea 34H]	0.158	7	8.74e-5	4	4	1089
WP_011045753.1,AAZ25736.1	outer membrane beta-barrel protein [Colwellia psychrerythraea],hypothetical protein CPS_5034 [Colwellia psychrerythraea 34H]	0.174	7	1.18e-4	4	4	1090
WP_238383558.1	SDR family oxidoreductase [Colwellia psychrerythraea]	0.202	7	1.10e-4	3	3	1091
AAZ27387.1	oxidoreductase, short chain dehydrogenase/reductase family [Colwellia psychrerythraea 34H]	0.203	7	1.10e-4	3	3	1091
gi|18089255|gb|AAH20982.1|	(CONTAMINANT) Keratin 18 [Homo sapiens]	0.016	7	6.95e-5	1	0	1092
gi|14602965|gb|AAH09971.1|	(CONTAMINANT) Type I hair keratin 3B [Homo sapiens]	0.017	7	7.40e-5	1	0	1092
gi|6016413|sp|Q15323|K1H1_HUMAN	(CONTAMINANT) Keratin, type I cuticular HA1 (Hair keratin, type I HA1)	0.017	7	7.19e-5	1	0	1092
gi|224000385|ref|XP_002289865.1|,gi|220975073|gb|EED93402.1|	acetyl-coenzyme a synthetase [Thalassiosira pseudonana CCMP1335]	0.015	7	4.09e-5	1	0	1093
gi|220974174|gb|EED92504.1|,gi|224002160|ref|XP_002290752.1|	acetyl-coenzyme a synthetase, partial [Thalassiosira pseudonana CCMP1335]	0.017	7	4.63e-5	1	0	1093
gi|224001154|ref|XP_002290249.1|,gi|220973671|gb|EED92001.1|	hypothetical protein THAPSDRAFT_34228, partial [Thalassiosira pseudonana CCMP1335]	0.007	7	2.57e-5	1	1	1094
gi|224009361|ref|XP_002293639.1|,gi|220971039|gb|EED89375.1|	uroporphyrin-iii C-methyltransferase, partial [Thalassiosira pseudonana CCMP1335]	0.046	7	1.24e-4	2	0	1095
sp|Q483H8.1|HISXH_COLP3,AAZ25938.1,WP_011042883.1	RecName: Full=Histidinol dehydrogenase homolog,histidinol dehydrogenase [Colwellia psychrerythraea 34H],histidinol dehydrogenase [Colwellia psychrerythraea]	0.117	7	6.70e-5	4	4	1096
sp|Q487I2.1|CCMA_COLP3,WP_011041877.1,AAZ25480.1	RecName: Full=Cytochrome c biogenesis ATP-binding export protein CcmA; AltName: Full=Heme exporter protein A,cytochrome c biogenesis heme-transporting ATPase CcmA [Colwellia psychrerythraea],heme exporter protein CcmA [Colwellia psychrerythraea 34H]	0.256	7	1.37e-4	3	3	1097
AAZ23995.1,WP_011042026.1	long-chain-fatty-acid--CoA ligase [Colwellia psychrerythraea 34H],MULTISPECIES: long-chain-fatty-acid--CoA ligase FadD [Colwellia]	0.093	6	4.65e-5	3	3	1098
AAZ24031.1,WP_011042419.1	2-oxoisovalerate dehydrogenase complex, E1 component, beta subunit [Colwellia psychrerythraea 34H],MULTISPECIES: alpha-ketoacid dehydrogenase subunit beta [Colwellia]	0.246	6	7.88e-5	4	4	1099
AAZ24128.1,WP_011044390.1	peptidyl-prolyl cis-trans isomerase C [Colwellia psychrerythraea 34H],MULTISPECIES: peptidylprolyl isomerase [Colwellia]	0.554	6	2.79e-4	3	3	1100
AAZ24136.1,WP_011045003.1	sigma-54 dependent response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: sigma 54-interacting transcriptional regulator [Colwellia]	0.151	6	5.61e-5	5	5	1101
AAZ24830.1,WP_011043088.1	cystathionine beta-lyase [Colwellia psychrerythraea 34H],MULTISPECIES: cystathionine beta-lyase [Colwellia]	0.127	6	6.52e-5	5	5	1102
AAZ24896.1,WP_011041152.1	isoquinoline 1-oxidoreductase, alpha subunit [Colwellia psychrerythraea 34H],MULTISPECIES: (2Fe-2S)-binding protein [Colwellia]	0.431	6	1.42e-4	4	4	1103
AAZ25012.1,sp|Q482G2.1|IHFB_COLP3,WP_011043150.1	integration host factor, beta subunit [Colwellia psychrerythraea 34H],RecName: Full=Integration host factor subunit beta; Short=IHF-beta,MULTISPECIES: integration host factor subunit beta [Colwellia]	0.105	6	2.70e-4	1	1	1104
AAZ25119.1,WP_011042956.1	hypothetical protein CPS_2137 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF1244 domain-containing protein [Colwellia]	0.126	6	2.70e-4	2	2	1105
AAZ25233.1,WP_011043814.1	protease II [Colwellia psychrerythraea 34H],S9 family peptidase [Colwellia psychrerythraea]	0.057	6	3.64e-5	4	2	1106
AAZ25411.1,WP_011045514.1	RIO1/ZK632.3/MJ0444 family protein [Colwellia psychrerythraea 34H],MULTISPECIES: PA4780 family RIO1-like protein kinase [Colwellia]	0.221	6	8.99e-5	4	4	1107
AAZ25433.1,WP_011045336.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: AI-2E family transporter [Colwellia]	0.084	6	6.93e-5	2	2	1108
AAZ25521.1,WP_011043507.1	dsbA-like thioredoxin domain protein [Colwellia psychrerythraea 34H],DsbA family protein [Colwellia psychrerythraea]	0.207	6	1.20e-4	3	3	1109
AAZ25560.1,WP_011043144.1,sp|Q482G8.1|UBIG_COLP3	3-demethylubiquinone-9 3-methyltransferase [Colwellia psychrerythraea 34H],bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG [Colwellia psychrerythraea],RecName: Full=Ubiquinone biosynthesis O-methyltransferase; AltName: Full=2-polyprenyl-6-hydroxyphenol methylase; AltName: Full=3-demethylubiquinone 3-O-methyltransferase	0.248	6	1.04e-4	4	4	1110
AAZ25561.1,WP_011044707.1	hypothetical protein CPS_3963 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF6172 family protein [Colwellia]	0.267	6	2.44e-4	2	2	1111
AAZ25581.1,WP_011040910.1	polypeptide deformylase [Colwellia psychrerythraea 34H],peptide deformylase [Colwellia psychrerythraea]	0.135	6	1.50e-4	2	2	1112
AAZ25896.1,WP_011044075.1	glutathione S-transferase family protein [Colwellia psychrerythraea 34H],glutathione-dependent disulfide-bond oxidoreductase [Colwellia psychrerythraea]	0.164	6	8.60e-5	4	4	1113
AAZ26429.1	hypothetical protein CPS_2553 [Colwellia psychrerythraea 34H]	0.186	6	1.99e-4	2	2	1114
WP_041736943.1	MULTISPECIES: hypothetical protein [Colwellia]	0.231	6	2.46e-4	2	2	1114
AAZ26551.1,WP_011043055.1	thioredoxin [Colwellia psychrerythraea 34H],thioredoxin TrxC [Colwellia psychrerythraea]	0.361	6	1.78e-4	3	3	1115
AAZ26802.1,WP_011044162.1	ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H],DEAD/DEAH box helicase [Colwellia psychrerythraea]	0.130	6	5.93e-5	4	4	1116
AAZ26892.1,WP_011044092.1	organic hydroperoxide resistance protein [Colwellia psychrerythraea 34H],organic hydroperoxide reductase Ohr [Colwellia psychrerythraea]	0.386	6	1.83e-4	2	2	1117
AAZ27530.1	Xaa-Pro aminopeptidase [Colwellia psychrerythraea 34H]	0.108	6	5.56e-5	3	3	1118
WP_041737369.1	MULTISPECIES: Xaa-Pro aminopeptidase [Colwellia]	0.113	6	5.81e-5	3	3	1118
AAZ27739.1,WP_011042418.1	2-oxoisovalerate dehydrogenase complex, E1 component, alpha subunit [Colwellia psychrerythraea 34H],thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha [Colwellia psychrerythraea]	0.232	6	6.52e-5	5	5	1119
AAZ27802.1,AAZ25652.1	formyltetrahydrofolate deformylase [Colwellia psychrerythraea 34H]	0.103	6	8.78e-5	3	0	1120
WP_420794794.1	formyltetrahydrofolate deformylase [Colwellia psychrerythraea]	0.104	6	8.87e-5	3	0	1120
AAZ28144.1,WP_011042565.1	TPR domain protein [Colwellia psychrerythraea 34H],tol-pal system protein YbgF [Colwellia psychrerythraea]	0.118	6	9.74e-5	3	3	1121
AAZ28383.1,WP_011041779.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.075	6	3.42e-5	4	4	1122
AAZ28408.1,sp|Q47WN0.1|MUTS_COLP3,WP_011044873.1	DNA mismatch repair protein MutS [Colwellia psychrerythraea 34H],RecName: Full=DNA mismatch repair protein MutS,DNA mismatch repair protein MutS [Colwellia psychrerythraea]	0.125	6	2.94e-5	5	5	1123
AAZ28704.1,WP_011040922.1	bacterial transferase hexapeptide domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: gamma carbonic anhydrase family protein [Colwellia]	0.268	6	1.43e-4	3	3	1124
WP_011041327.1,AAZ27165.1	penicillin-binding protein 1A [Colwellia psychrerythraea],penicillin-binding protein [Colwellia psychrerythraea 34H]	0.111	6	2.97e-5	5	5	1125
WP_011041437.1,AAZ26171.1	asparagine synthase-related protein [Colwellia psychrerythraea],hypothetical protein CPS_0587 [Colwellia psychrerythraea 34H]	0.072	6	5.29e-5	2	2	1126
WP_011041742.1,AAZ25961.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0899 [Colwellia psychrerythraea 34H]	0.632	6	3.77e-4	4	4	1127
WP_011041760.1,AAZ27391.1	propionyl-CoA synthetase [Colwellia psychrerythraea],acid-CoA ligase family protein [Colwellia psychrerythraea 34H]	0.084	6	4.06e-5	3	3	1128
WP_011041798.1,AAZ26412.1	FxsA family protein [Colwellia psychrerythraea],fxsA protein [Colwellia psychrerythraea 34H]	0.355	6	1.49e-4	3	3	1129
WP_011041998.1,AAZ27510.1	hypothetical protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.137	6	5.68e-5	4	4	1130
WP_011042068.1,AAZ25775.1	MULTISPECIES: LysR family transcriptional regulator [Colwellia],transcriptional regulator, LysR family [Colwellia psychrerythraea 34H]	0.083	6	8.13e-5	3	3	1131
WP_011042158.1,AAZ26791.1	aldehyde dehydrogenase family protein [Colwellia psychrerythraea],aldehyde dehydrogenase (NAD) family protein [Colwellia psychrerythraea 34H]	0.074	6	5.78e-5	2	2	1132
