Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011043418.1,AAZ24085.1	DUF3413 domain-containing protein [Colwellia psychrerythraea],putative membrane protein [Colwellia psychrerythraea 34H]	0.102	7	4.81e-5	4	4	1154
WP_011043461.1,AAZ27257.1	MULTISPECIES: TonB-dependent receptor domain-containing protein [Colwellia],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.078	7	3.00e-5	4	4	1155
WP_011043637.1,AAZ25641.1	iron-sulfur cluster carrier protein ApbC [Colwellia psychrerythraea],putative mrp protein [Colwellia psychrerythraea 34H]	0.174	7	7.21e-5	4	4	1156
WP_011043728.1,AAZ25004.1	DGQHR domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2936 [Colwellia psychrerythraea 34H]	0.213	7	7.06e-5	5	5	1157
WP_011043729.1,AAZ24757.1,sp|Q47ZY2.1|QUEC2_COLP3	7-cyano-7-deazaguanine synthase QueC [Colwellia psychrerythraea],exsB protein [Colwellia psychrerythraea 34H],RecName: Full=7-cyano-7-deazaguanine synthase 2; AltName: Full=7-cyano-7-carbaguanine synthase 2; AltName: Full=PreQ(0) synthase 2; AltName: Full=Queuosine biosynthesis protein QueC 2	0.342	7	1.29e-4	4	4	1158
WP_011043803.1,AAZ27653.1	MULTISPECIES: low molecular weight protein-tyrosine-phosphatase [Colwellia],phosphotyrosine protein phosphatase [Colwellia psychrerythraea 34H]	0.135	7	1.82e-4	2	2	1159
WP_011044276.1,AAZ28456.1	lytic murein transglycosylase [Colwellia psychrerythraea],putative transglycosylase [Colwellia psychrerythraea 34H]	0.236	7	8.12e-5	6	6	1160
WP_011044368.1,AAZ27246.1	aminodeoxychorismate synthase component I [Colwellia psychrerythraea],para-aminobenzoate synthase, component I [Colwellia psychrerythraea 34H]	0.060	7	5.67e-5	3	3	1161
WP_011044396.1,AAZ28009.1	ABC transporter permease subunit [Colwellia psychrerythraea],phosphate ABC transporter, permease protein [Colwellia psychrerythraea 34H]	0.067	7	3.62e-5	4	4	1162
WP_011044497.1,AAZ28151.1	DNA polymerase III subunit gamma/tau [Colwellia psychrerythraea],DNA polymerase III, gamma/tau subunit [Colwellia psychrerythraea 34H]	0.127	7	3.94e-5	6	6	1163
WP_011044575.1,AAZ28800.1	outer membrane protein assembly factor BamE [Colwellia psychrerythraea],SmpA/OmlA family protein [Colwellia psychrerythraea 34H]	0.306	7	1.96e-4	3	3	1164
WP_011044673.1,AAZ25241.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.107	7	5.58e-5	3	2	1165
WP_011044876.1,AAZ24192.1	SulP family inorganic anion transporter [Colwellia psychrerythraea],sulfate permease family protein [Colwellia psychrerythraea 34H]	0.067	7	5.54e-5	2	2	1166
WP_011045068.1,sp|Q47W35.1|TSAD_COLP3,AAZ24450.1	MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD [Colwellia],RecName: Full=tRNA N6-adenosine threonylcarbamoyltransferase; AltName: Full=N6-L-threonylcarbamoyladenine synthase; Short=t(6)A synthase; AltName: Full=t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD; AltName: Full=tRNA threonylcarbamoyladenosine biosynthesis protein TsaD,O-sialoglycoprotein endopeptidase [Colwellia psychrerythraea 34H]	0.295	7	8.07e-5	5	5	1167
WP_011045338.1,AAZ26203.1	isoprenoid biosynthesis glyoxalase ElbB [Colwellia psychrerythraea],enhancing lycopene biosynthesis protein 2 [Colwellia psychrerythraea 34H]	0.335	7	1.29e-4	4	4	1168
WP_011045392.1,AAZ26163.1	MULTISPECIES: acyl-CoA dehydrogenase [Colwellia],glutaryl-CoA dehydrogenase [Colwellia psychrerythraea 34H]	0.150	7	7.15e-5	4	4	1169
WP_011045529.1,AAZ26031.1	MULTISPECIES: beta-lactamase regulator AmpE [Colwellia],putative inner membrane protein AmpE [Colwellia psychrerythraea 34H]	0.084	7	9.06e-5	2	2	1170
WP_011045673.1,AAZ25983.1	putative nucleotidyltransferase substrate binding domain-containing protein [Colwellia psychrerythraea],CBS domain protein [Colwellia psychrerythraea 34H]	0.063	7	4.52e-5	4	4	1171
WP_011045753.1,AAZ25736.1	outer membrane beta-barrel protein [Colwellia psychrerythraea],hypothetical protein CPS_5034 [Colwellia psychrerythraea 34H]	0.182	7	1.11e-4	5	5	1172
WP_041736529.1,sp|Q48AG8.2|UBID_COLP3	4-hydroxy-3-polyprenylbenzoate decarboxylase [Colwellia psychrerythraea],RecName: Full=3-octaprenyl-4-hydroxybenzoate carboxy-lyase; AltName: Full=Polyprenyl p-hydroxybenzoate decarboxylase	0.120	7	5.72e-5	3	3	1173
AAZ25184.1	3-octaprenyl-4-hydroxybenzoate carboxy-lyase [Colwellia psychrerythraea 34H]	0.119	7	5.67e-5	3	3	1173
WP_041736989.1	MULTISPECIES: DUF5062 family protein [Colwellia]	0.407	7	3.28e-4	3	3	1174
AAZ26629.1	hypothetical protein CPS_2780 [Colwellia psychrerythraea 34H]	0.376	7	3.03e-4	3	3	1174
WP_041737130.1	MULTISPECIES: HlyC/CorC family transporter [Colwellia]	0.150	7	6.58e-5	5	5	1175
AAZ28504.1	putative magnesium and cobalt efflux protein CorB [Colwellia psychrerythraea 34H]	0.152	7	6.69e-5	5	5	1175
gi|116739948|gb|ABK20818.1|,gi|125987536|sp|A0T0Y3.1|RK14_THAPS,gi|118411201|ref|YP_874595.1|,gi|2050584519|gb|QWM93060.1|	50S ribosomal protein L14 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL14c; AltName: Full=50S ribosomal protein L14, chloroplastic,ribosomal protein L14 (chloroplast) [Thalassiosira pseudonana]	0.074	7	2.33e-4	1	0	1176
gi|18089255|gb|AAH20982.1|	(CONTAMINANT) Keratin 18 [Homo sapiens]	0.016	7	6.55e-5	1	0	1177
gi|14602965|gb|AAH09971.1|	(CONTAMINANT) Type I hair keratin 3B [Homo sapiens]	0.017	7	6.97e-5	1	0	1177
gi|6016413|sp|Q15323|K1H1_HUMAN	(CONTAMINANT) Keratin, type I cuticular HA1 (Hair keratin, type I HA1)	0.017	7	6.77e-5	1	0	1177
gi|2050584451|gb|QWM92992.1|,gi|118411128|ref|YP_874522.1|,gi|116739875|gb|ABK20745.1|,gi|125987655|sp|A0T0R0.1|RPOC1_THAPS	RNA polymerase beta' subunit (chloroplast) [Thalassiosira pseudonana],DNA-directed RNA polymerase beta' chain (chloroplast) [Thalassiosira pseudonana],RecName: Full=DNA-directed RNA polymerase subunit beta'; AltName: Full=PEP; AltName: Full=Plastid-encoded RNA polymerase subunit beta'; Short=RNA polymerase subunit beta'	0.010	7	3.85e-5	1	0	1178
gi|220967778|gb|EED86154.1|,gi|224015732|ref|XP_002297514.1|	hypothetical protein THAPSDRAFT_bd997 [Thalassiosira pseudonana CCMP1335]	0.010	7	4.05e-5	1	0	1178
gi|220970785|gb|EED89121.1|,gi|224008853|ref|XP_002293385.1|	hypothetical protein THAPSDRAFT_264010 [Thalassiosira pseudonana CCMP1335]	0.028	7	1.14e-4	1	0	1179
gi|224009361|ref|XP_002293639.1|,gi|220971039|gb|EED89375.1|	uroporphyrin-iii C-methyltransferase, partial [Thalassiosira pseudonana CCMP1335]	0.046	7	1.17e-4	2	0	1180
sp|Q47U36.1|MNME_COLP3,WP_011045767.1,AAZ23973.1	RecName: Full=tRNA modification GTPase MnmE,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Colwellia psychrerythraea],tRNA modification GTPase TrmE [Colwellia psychrerythraea 34H]	0.121	7	5.98e-5	4	4	1181
sp|Q47XG2.1|GCSP2_COLP3,AAZ27773.1,WP_011044594.1	RecName: Full=Glycine dehydrogenase (decarboxylating) 2; AltName: Full=Glycine cleavage system P-protein 2; AltName: Full=Glycine decarboxylase 2; AltName: Full=Glycine dehydrogenase (aminomethyl-transferring) 2,glycine dehydrogenase [Colwellia psychrerythraea 34H],aminomethyl-transferring glycine dehydrogenase [Colwellia psychrerythraea]	0.077	7	2.95e-5	5	5	1182
sp|Q47Y92.1|HEM1_COLP3,WP_011044314.1,AAZ26562.1	RecName: Full=Glutamyl-tRNA reductase; Short=GluTR,MULTISPECIES: glutamyl-tRNA reductase [Colwellia],glutamyl-tRNA reductase [Colwellia psychrerythraea 34H]	0.076	7	6.68e-5	3	3	1183
sp|Q486Y7.1|HSCB_COLP3,WP_011041972.1,AAZ28735.1	RecName: Full=Co-chaperone protein HscB homolog,MULTISPECIES: co-chaperone HscB [Colwellia],co-chaperone Hsc20 [Colwellia psychrerythraea 34H]	0.354	7	1.61e-4	4	4	1184
sp|Q48AS9.1|FMT_COLP3,AAZ25053.1,WP_011040909.1	RecName: Full=Methionyl-tRNA formyltransferase,methionyl-tRNA formyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: methionyl-tRNA formyltransferase [Colwellia]	0.202	7	8.62e-5	5	5	1185
AAZ24009.1,WP_011043961.1	ArsC family protein [Colwellia psychrerythraea 34H],MULTISPECIES: arsenate reductase [Colwellia]	0.224	6	2.08e-4	2	2	1186
AAZ24124.1,WP_011043423.1	peptidase, M23/M37 family [Colwellia psychrerythraea 34H],M23 family metallopeptidase [Colwellia psychrerythraea]	0.094	6	8.39e-5	3	3	1187
AAZ24136.1,WP_011045003.1	sigma-54 dependent response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: sigma 54-interacting transcriptional regulator [Colwellia]	0.142	6	5.28e-5	4	4	1188
AAZ24152.1,WP_011045101.1	hypothetical protein CPS_4371 [Colwellia psychrerythraea 34H],gamma-butyrobetaine hydroxylase family protein [Colwellia psychrerythraea]	0.256	6	1.93e-4	4	4	1189
AAZ24390.1,WP_011043422.1	hypothetical protein CPS_2614 [Colwellia psychrerythraea 34H],6-carboxytetrahydropterin synthase [Colwellia psychrerythraea]	0.101	6	8.16e-5	3	3	1190
AAZ24682.1,WP_011044906.1	hypothetical protein CPS_4174 [Colwellia psychrerythraea 34H],HlyD family secretion protein [Colwellia psychrerythraea]	0.119	6	5.85e-5	3	3	1191
AAZ24683.1,WP_011042018.1	riboflavin biosynthesis protein RibF [Colwellia psychrerythraea 34H],bifunctional riboflavin kinase/FAD synthetase [Colwellia psychrerythraea]	0.190	6	7.89e-5	4	4	1192
AAZ24751.1,WP_011044139.1	putative lipoprotein [Colwellia psychrerythraea 34H],DUF1254 domain-containing protein [Colwellia psychrerythraea]	0.108	6	4.84e-5	4	4	1193
AAZ25269.1,WP_011042973.1	hydrolase, alpha/beta hydrolase fold family [Colwellia psychrerythraea 34H],alpha/beta fold hydrolase [Colwellia psychrerythraea]	0.179	6	7.84e-5	5	5	1194
AAZ25433.1,WP_011045336.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: AI-2E family transporter [Colwellia]	0.127	6	6.53e-5	4	4	1195
AAZ25666.1,WP_011042872.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.041	6	3.43e-5	2	1	1196
AAZ25964.1,WP_011042479.1	hypothetical protein CPS_1647 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.552	6	2.52e-4	3	3	1197
AAZ26247.1,sp|Q481H1.1|MINE_COLP3,WP_011043392.1	cell division topological specificity factor MinE [Colwellia psychrerythraea 34H],RecName: Full=Cell division topological specificity factor,MULTISPECIES: cell division topological specificity factor MinE [Colwellia]	0.272	6	2.63e-4	2	2	1198
AAZ26447.1,WP_011042373.1	hydrophobe/amphiphile efflux-1 family protein [Colwellia psychrerythraea 34H],efflux RND transporter permease subunit [Colwellia psychrerythraea]	0.099	6	2.33e-5	6	6	1199
AAZ26516.1,WP_011045589.1	hypothetical protein CPS_4870 [Colwellia psychrerythraea 34H],MULTISPECIES: hydroxyisourate hydrolase [Colwellia]	0.239	6	2.14e-4	2	2	1200
AAZ27042.1,WP_011041811.1	hypothetical protein CPS_0968 [Colwellia psychrerythraea 34H],DUF3016 domain-containing protein [Colwellia psychrerythraea]	0.168	6	1.45e-4	2	2	1201
AAZ27236.1,WP_011040932.1	ATP synthase F0, C subunit [Colwellia psychrerythraea 34H],MULTISPECIES: F0F1 ATP synthase subunit C [Colwellia]	0.141	6	3.10e-4	1	1	1202
AAZ27490.1,WP_011042422.1	transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],MULTISPECIES: TetR family transcriptional repressor PsrA [Colwellia]	0.242	6	1.12e-4	4	4	1203
AAZ27941.1,sp|Q484R7.1|LIPB_COLP3,WP_011042542.1	lipoate-protein ligase B [Colwellia psychrerythraea 34H],RecName: Full=Octanoyltransferase; AltName: Full=Lipoate-protein ligase B; AltName: Full=Lipoyl/octanoyl transferase; AltName: Full=Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase,MULTISPECIES: lipoyl(octanoyl) transferase LipB [Colwellia]	0.162	6	1.03e-4	4	4	1204
AAZ27967.1,WP_011041481.1	OsmC family protein [Colwellia psychrerythraea 34H],MULTISPECIES: OsmC family protein [Colwellia]	0.522	6	1.80e-4	5	5	1205
AAZ28473.1,WP_011043119.1	hydrolase, TatD family [Colwellia psychrerythraea 34H],TatD family hydrolase [Colwellia psychrerythraea]	0.208	6	9.47e-5	3	3	1206
AAZ28644.1,WP_011045177.1	type IV pilus biogenesis protein PilC [Colwellia psychrerythraea 34H],type II secretion system F family protein [Colwellia psychrerythraea]	0.160	6	5.76e-5	5	5	1207
AAZ28837.1,WP_011044146.1	hypothetical protein CPS_3384 [Colwellia psychrerythraea 34H],MULTISPECIES: hypothetical protein [Colwellia]	0.174	6	1.75e-4	2	2	1208
WP_011041174.1,AAZ26724.1	MULTISPECIES: ubiquinone biosynthesis accessory factor UbiK [Colwellia],hypothetical protein CPS_0301 [Colwellia psychrerythraea 34H]	0.325	6	2.91e-4	3	3	1209
WP_011041255.1,AAZ24900.1	bifunctional diguanylate cyclase/phosphodiesterase [Colwellia psychrerythraea],response regulator/GGDEF/EAL domain protein [Colwellia psychrerythraea 34H]	0.114	6	3.26e-5	5	5	1210
WP_011041286.1,AAZ28382.1	MULTISPECIES: 3'(2'),5'-bisphosphate nucleotidase CysQ [Colwellia],3'(2'),5'-bisphosphate nucleotidase [Colwellia psychrerythraea 34H]	0.128	6	8.85e-5	2	2	1211
WP_011041323.1,AAZ25094.1	ornithine carbamoyltransferase [Colwellia psychrerythraea],ornithine carbamoyltransferase [Colwellia psychrerythraea 34H]	0.105	6	7.72e-5	3	3	1212
WP_011041330.1,AAZ26877.1	type IV pilus inner membrane component PilO [Colwellia psychrerythraea],type IV pilus biogenesis protein PilO [Colwellia psychrerythraea 34H]	0.333	6	1.22e-4	4	4	1213
WP_011041447.1,AAZ25997.1	YcfL family protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.070	6	1.54e-4	1	1	1214
WP_011041451.1,AAZ28679.1	cbb3-type cytochrome c oxidase subunit I [Colwellia psychrerythraea],nitric-oxide reductase, B subunit [Colwellia psychrerythraea 34H]	0.076	6	5.22e-5	3	3	1215
WP_011041851.1,sp|Q487K8.1|NAGB_COLP3,AAZ24456.1	MULTISPECIES: glucosamine-6-phosphate deaminase [Colwellia],RecName: Full=Glucosamine-6-phosphate deaminase; AltName: Full=GlcN6P deaminase; Short=GNPDA; AltName: Full=Glucosamine-6-phosphate isomerase,glucosamine-6-phosphate isomerase [Colwellia psychrerythraea 34H]	0.187	6	9.01e-5	3	3	1216
WP_011041862.1,AAZ24879.1	MULTISPECIES: LacI family DNA-binding transcriptional regulator [Colwellia],transcriptional regulator, LacI family [Colwellia psychrerythraea 34H]	0.091	6	7.10e-5	2	2	1217
WP_011041863.1,sp|Q487J6.1|G6PI1_COLP3,AAZ27551.1	MULTISPECIES: glucose-6-phosphate isomerase [Colwellia],RecName: Full=Glucose-6-phosphate isomerase 1; Short=GPI 1; AltName: Full=Phosphoglucose isomerase 1; Short=PGI 1; AltName: Full=Phosphohexose isomerase 1; Short=PHI 1,glucose-6-phosphate isomerase [Colwellia psychrerythraea 34H]	0.159	6	4.42e-5	6	6	1218
WP_011041921.1,AAZ28332.1,CBN69435.1	MULTISPECIES: NADH:ubiquinone reductase (Na(+)-transporting) subunit D [Colwellia],NADH:ubiquinone oxidoreductase, Na(+)-translocating, D subunit [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.077	6	1.17e-4	2	2	1219
WP_011042269.1,AAZ24282.1	CoA-acylating methylmalonate-semialdehyde dehydrogenase [Colwellia psychrerythraea],methylmalonate-semialdehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.120	6	4.85e-5	4	3	1220
WP_011042289.1,AAZ23960.1,sp|Q485S0.1|T3HPD_COLP3	proline racemase family protein [Colwellia psychrerythraea],putative proline racemase [Colwellia psychrerythraea 34H],RecName: Full=Trans-3-hydroxy-L-proline dehydratase; Short=T3LHyp dehydratase; Short=t3HypD; AltName: Full=Trans-L-3-hydroxyproline dehydratase	0.152	6	6.80e-5	4	4	1221
WP_011042378.1,AAZ26329.1	MULTISPECIES: DUF2884 family protein [Colwellia],hypothetical protein CPS_1542 [Colwellia psychrerythraea 34H]	0.194	6	8.66e-5	4	4	1222
WP_011042785.1,AAZ27606.1	efflux RND transporter permease subunit [Colwellia psychrerythraea],AcrB/AcrD/AcrF family protein [Colwellia psychrerythraea 34H]	0.077	6	2.33e-5	6	6	1223
WP_011043564.1,AAZ27385.1	outer membrane lipoprotein periplasmic chaperone LolA [Colwellia psychrerythraea],outer membrane lipoprotein carrier protein LolA [Colwellia psychrerythraea 34H]	0.225	6	9.90e-5	3	3	1224
WP_011043680.1,AAZ27071.1	7-carboxy-7-deazaguanine synthase QueE [Colwellia psychrerythraea],radical SAM domain protein [Colwellia psychrerythraea 34H]	0.311	6	1.09e-4	4	2	1225
WP_011044345.1,AAZ24070.1	3-oxoacid CoA-transferase subunit A [Colwellia psychrerythraea],3-oxoadipate CoA-transferase, alpha subunit [Colwellia psychrerythraea 34H]	0.192	6	8.75e-5	4	4	1226
WP_011044408.1,AAZ28764.1	MULTISPECIES: putative zinc-binding protein [Colwellia],hypothetical protein CPS_3654 [Colwellia psychrerythraea 34H]	0.406	6	1.75e-4	3	3	1227
WP_011044550.1,AAZ27484.1	bifunctional tetrahydrofolate synthase/dihydrofolate synthase [Colwellia psychrerythraea],folC bifunctional protein [Colwellia psychrerythraea 34H]	0.149	6	5.53e-5	5	5	1228
WP_011044669.1,AAZ26992.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.043	6	3.58e-5	2	1	1229
AAZ24500.1,WP_011044612.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.051	6	4.25e-5	2	1	1229
WP_011041612.1,AAZ27146.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.044	6	3.65e-5	2	1	1229
WP_011044846.1,AAZ27130.1	DUF4202 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4110 [Colwellia psychrerythraea 34H]	0.162	6	1.22e-4	3	3	1230
WP_011044917.1,AAZ27260.1	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase [Colwellia psychrerythraea],glutamate-ammonia-ligase adenylyltransferase [Colwellia psychrerythraea 34H]	0.057	6	2.54e-5	4	4	1231
WP_011044937.1,AAZ26302.1	CDP-glycerol--glycerophosphate glycerophosphotransferase [Colwellia psychrerythraea],CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase family protein [Colwellia psychrerythraea 34H]	0.184	6	6.96e-5	4	4	1232
WP_011045092.1,AAZ25323.1	DUF4097 family beta strand repeat-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4362 [Colwellia psychrerythraea 34H]	0.234	6	7.52e-5	5	5	1233
WP_011045396.1,AAZ27584.1	MULTISPECIES: polyamine ABC transporter substrate-binding protein [Colwellia],putrescine ABC transporter, periplasmic putrescine-binding protein [Colwellia psychrerythraea 34H]	0.089	6	6.69e-5	2	2	1234
WP_011045528.1,AAZ27384.1	MULTISPECIES: pyruvate dehydrogenase complex transcriptional repressor PdhR [Colwellia],pyruvate dehydrogenase complex repressor [Colwellia psychrerythraea 34H]	0.194	6	9.18e-5	4	4	1235
WP_011045710.1,AAZ26909.1	glycosyltransferase [Colwellia psychrerythraea],hypothetical protein CPS_4991 [Colwellia psychrerythraea 34H]	0.140	6	7.06e-5	4	4	1236
WP_041737174.1	MULTISPECIES: TIGR04219 family outer membrane beta-barrel protein [Colwellia]	0.076	6	9.62e-5	1	1	1237
AAZ26579.1	hypothetical protein CPS_4757 [Colwellia psychrerythraea 34H]	0.080	6	1.01e-4	1	1	1237
WP_041737662.1	peroxiredoxin family protein [Colwellia psychrerythraea]	0.299	6	1.39e-4	4	4	1238
AAZ28126.1	antioxidant, AhpC/Tsa family [Colwellia psychrerythraea 34H]	0.280	6	1.30e-4	4	4	1238
WP_101153738.1	MULTISPECIES: Lon protease family protein [Colwellia]	0.078	6	3.00e-5	4	4	1239
AAZ25463.1	putative ATP-dependent protease LA [Colwellia psychrerythraea 34H]	0.079	6	3.01e-5	4	4	1239
WP_238383561.1	YebG family protein [Colwellia psychrerythraea]	0.214	6	2.34e-4	2	2	1240
AAZ27780.1	hypothetical protein CPS_4298 [Colwellia psychrerythraea 34H]	0.180	6	1.98e-4	2	2	1240
gi|220967779|gb|EED86155.1|,gi|125987659|sp|A0T0Q9.1|RPOC2_THAPS,gi|116739874|gb|ABK20744.1|,gi|118411127|ref|YP_874521.1|,gi|2050584452|gb|QWM92993.1|,gi|224015734|ref|XP_002297515.1|	plastid RNA polymerase beta subunit, plastid-encoded [Thalassiosira pseudonana CCMP1335],RecName: Full=DNA-directed RNA polymerase subunit beta''; AltName: Full=PEP; AltName: Full=Plastid-encoded RNA polymerase subunit beta''; Short=RNA polymerase subunit beta'',DNA-directed RNA polymerase beta' chain (chloroplast) [Thalassiosira pseudonana],RNA polymerase beta'' subunit (chloroplast) [Thalassiosira pseudonana]	0.019	6	1.67e-5	2	1	1241
gi|223993109|ref|XP_002286238.1|,gi|220977553|gb|EED95879.1|	hypothetical protein THAPSDRAFT_1456 [Thalassiosira pseudonana CCMP1335]	0.026	6	3.65e-5	1	0	1242
gi|224001154|ref|XP_002290249.1|,gi|220973671|gb|EED92001.1|	hypothetical protein THAPSDRAFT_34228, partial [Thalassiosira pseudonana CCMP1335]	0.007	6	2.08e-5	1	1	1243
