Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ25329.1,WP_011042374.1	hypothetical protein CPS_1538 [Colwellia psychrerythraea 34H],DUF2986 domain-containing protein [Colwellia psychrerythraea]	0.321	6	4.86e-4	2	2	1113
AAZ25683.1	hypothetical protein CPS_0637 [Colwellia psychrerythraea 34H]	0.173	6	7.45e-5	5	0	1114
AAZ25902.1	hypothetical protein CPS_2228 [Colwellia psychrerythraea 34H]	0.313	6	1.24e-4	2	2	1115
WP_202944307.1	EF-hand domain-containing protein [Colwellia psychrerythraea]	0.311	6	1.23e-4	2	2	1115
AAZ26038.1,WP_011044656.1	hypothetical protein CPS_3912 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF4124 domain-containing protein [Colwellia]	0.255	6	1.60e-4	4	4	1116
AAZ26983.1,WP_011044437.1	hypothetical protein CPS_3683 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.426	6	2.39e-4	4	4	1117
AAZ27117.1,sp|Q488Z2.1|RL36_COLP3,WP_011041472.1	ribosomal protein L36 [Colwellia psychrerythraea 34H],RecName: Full=Large ribosomal subunit protein bL36; AltName: Full=50S ribosomal protein L36,MULTISPECIES: 50S ribosomal protein L36 [Colwellia]	0.189	6	6.96e-4	1	1	1118
AAZ27530.1	Xaa-Pro aminopeptidase [Colwellia psychrerythraea 34H]	0.111	6	5.59e-5	3	3	1119
WP_041737369.1	MULTISPECIES: Xaa-Pro aminopeptidase [Colwellia]	0.116	6	5.84e-5	3	3	1119
AAZ28144.1,WP_011042565.1	TPR domain protein [Colwellia psychrerythraea 34H],tol-pal system protein YbgF [Colwellia psychrerythraea]	0.118	6	9.80e-5	3	3	1120
AAZ28407.1,WP_011041438.1	glycosyl transferase, group 1 family protein [Colwellia psychrerythraea 34H],glycosyltransferase family 4 protein [Colwellia psychrerythraea]	0.178	6	6.83e-5	6	6	1121
AAZ28653.1,WP_011045740.1	hypothetical protein CPS_5021 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.116	6	6.64e-5	2	2	1122
AAZ28759.1,WP_011042255.1	ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H],DEAD/DEAH box helicase [Colwellia psychrerythraea]	0.192	6	6.42e-5	5	5	1123
AAZ28837.1,WP_011044146.1	hypothetical protein CPS_3384 [Colwellia psychrerythraea 34H],MULTISPECIES: hypothetical protein [Colwellia]	0.174	6	1.87e-4	2	2	1124
AAZ28839.1,WP_011045271.1	ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: LPS export ABC transporter ATP-binding protein [Colwellia]	0.220	6	1.05e-4	4	4	1125
CAY07758.1,sp|Q47XQ8.1|APT_COLP3,WP_011044498.1,AAZ28636.1	unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=Adenine phosphoribosyltransferase; Short=APRT,MULTISPECIES: adenine phosphoribosyltransferase [Colwellia],adenine phosphoribosyltransferase [Colwellia psychrerythraea 34H]	0.425	6	1.42e-4	4	4	1126
WP_011041206.1,AAZ25185.1	MULTISPECIES: SixA phosphatase family protein [Colwellia],hypothetical protein CPS_0333 [Colwellia psychrerythraea 34H]	0.268	6	1.57e-4	4	4	1127
WP_011041742.1,AAZ25961.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0899 [Colwellia psychrerythraea 34H]	0.309	6	3.79e-4	3	3	1128
WP_011041849.1,AAZ26194.1	tRNA (guanine(46)-N(7))-methyltransferase TrmB [Colwellia psychrerythraea],hypothetical protein CPS_1006 [Colwellia psychrerythraea 34H]	0.255	6	1.03e-4	4	4	1129
WP_011041851.1,sp|Q487K8.1|NAGB_COLP3,AAZ24456.1	MULTISPECIES: glucosamine-6-phosphate deaminase [Colwellia],RecName: Full=Glucosamine-6-phosphate deaminase; AltName: Full=GlcN6P deaminase; Short=GNPDA; AltName: Full=Glucosamine-6-phosphate isomerase,glucosamine-6-phosphate isomerase [Colwellia psychrerythraea 34H]	0.172	6	9.61e-5	3	3	1130
WP_011041863.1,sp|Q487J6.1|G6PI1_COLP3,AAZ27551.1	MULTISPECIES: glucose-6-phosphate isomerase [Colwellia],RecName: Full=Glucose-6-phosphate isomerase 1; Short=GPI 1; AltName: Full=Phosphoglucose isomerase 1; Short=PGI 1; AltName: Full=Phosphohexose isomerase 1; Short=PHI 1,glucose-6-phosphate isomerase [Colwellia psychrerythraea 34H]	0.145	6	4.72e-5	6	6	1131
WP_011041886.1,AAZ24817.1	MULTISPECIES: OadG family protein [Colwellia],oxaloacetate decarboxylase, gamma subunit [Colwellia psychrerythraea 34H]	0.207	6	2.80e-4	1	1	1132
WP_011042378.1,AAZ26329.1	MULTISPECIES: DUF2884 family protein [Colwellia],hypothetical protein CPS_1542 [Colwellia psychrerythraea 34H]	0.194	6	9.23e-5	4	4	1133
WP_011042804.1,AAZ25156.1	endonuclease/exonuclease/phosphatase family protein [Colwellia psychrerythraea],endonuclease/exonuclease/phosphatase family protein [Colwellia psychrerythraea 34H]	0.146	6	8.56e-5	3	3	1134
WP_011043080.1,AAZ26087.1	class II glutamine amidotransferase [Colwellia psychrerythraea],glutamine amidotransferase, class II [Colwellia psychrerythraea 34H]	0.208	6	9.72e-5	5	5	1135
WP_011043129.1,AAZ25044.1	lysozyme inhibitor LprI family protein [Colwellia psychrerythraea],hypothetical protein CPS_2315 [Colwellia psychrerythraea 34H]	0.287	6	1.80e-4	4	4	1136
WP_011043418.1,AAZ24085.1	DUF3413 domain-containing protein [Colwellia psychrerythraea],putative membrane protein [Colwellia psychrerythraea 34H]	0.106	6	4.40e-5	5	5	1137
WP_011043621.1,AAZ24983.1	YccT family protein [Colwellia psychrerythraea],hypothetical protein CPS_2815 [Colwellia psychrerythraea 34H]	0.344	6	1.17e-4	5	5	1138
WP_011043727.1,AAZ28030.1	tRNA-guanine transglycosylase DpdA [Colwellia psychrerythraea],hypothetical protein CPS_2935 [Colwellia psychrerythraea 34H]	0.151	6	5.48e-5	5	5	1139
WP_011043803.1,AAZ27653.1	MULTISPECIES: low molecular weight protein-tyrosine-phosphatase [Colwellia],phosphotyrosine protein phosphatase [Colwellia psychrerythraea 34H]	0.135	6	1.66e-4	2	2	1140
WP_011043974.1,AAZ25261.1	MULTISPECIES: arsenate reductase (glutaredoxin) [Colwellia],arsenate reductase [Colwellia psychrerythraea 34H]	0.237	6	2.18e-4	3	3	1141
WP_011044276.1,AAZ28456.1	lytic murein transglycosylase [Colwellia psychrerythraea],putative transglycosylase [Colwellia psychrerythraea 34H]	0.150	6	7.42e-5	4	4	1142
WP_011044282.1,AAZ25399.1	anthranilate synthase component 1 [Colwellia psychrerythraea],anthranilate synthase component I [Colwellia psychrerythraea 34H]	0.071	6	4.71e-5	3	3	1143
WP_011044333.1,AAZ27451.1	MULTISPECIES: thiol peroxidase [Colwellia],antioxidant, AhpC/TSA family [Colwellia psychrerythraea 34H]	0.206	6	1.13e-4	4	4	1144
WP_011044415.1,AAZ28696.1	PilT/PilU family type 4a pilus ATPase [Colwellia psychrerythraea],twitching motility protein PilU [Colwellia psychrerythraea 34H]	0.227	6	6.87e-5	4	4	1145
WP_011044480.1,AAZ24403.1	SDR family NAD(P)-dependent oxidoreductase [Colwellia psychrerythraea],oxidoreductase, short chain dehydrogenase/reductase family [Colwellia psychrerythraea 34H]	0.032	6	9.23e-5	1	0	1146
WP_011044914.1,AAZ24061.1	glycosyltransferase family 4 protein [Colwellia psychrerythraea],putative lipopolysaccharide core biosynthesis mannosyltransferase [Colwellia psychrerythraea 34H]	0.096	6	7.08e-5	3	3	1147
WP_011045208.1,AAZ27298.1	Dyp-type peroxidase [Colwellia psychrerythraea],putative melanin biosynthesis protein TyrA [Colwellia psychrerythraea 34H]	0.110	6	8.34e-5	2	2	1148
WP_011045396.1,AAZ27584.1	MULTISPECIES: polyamine ABC transporter substrate-binding protein [Colwellia],putrescine ABC transporter, periplasmic putrescine-binding protein [Colwellia psychrerythraea 34H]	0.130	6	7.14e-5	3	3	1149
WP_041736518.1	fatty acid cis/trans isomerase [Colwellia psychrerythraea]	0.094	6	3.24e-5	5	5	1150
AAZ24945.1	fatty acid cis/trans isomerase [Colwellia psychrerythraea 34H]	0.097	6	3.33e-5	5	5	1150
WP_041736529.1,sp|Q48AG8.2|UBID_COLP3	4-hydroxy-3-polyprenylbenzoate decarboxylase [Colwellia psychrerythraea],RecName: Full=3-octaprenyl-4-hydroxybenzoate carboxy-lyase; AltName: Full=Polyprenyl p-hydroxybenzoate decarboxylase	0.087	6	5.23e-5	3	3	1151
AAZ25184.1	3-octaprenyl-4-hydroxybenzoate carboxy-lyase [Colwellia psychrerythraea 34H]	0.087	6	5.18e-5	3	3	1151
WP_041737056.1	MULTISPECIES: YgiQ family radical SAM protein [Colwellia]	0.106	6	3.36e-5	5	5	1152
AAZ28220.1	radical SAM domain protein [Colwellia psychrerythraea 34H]	0.108	6	3.43e-5	5	5	1152
gi|18089255|gb|AAH20982.1|	(CONTAMINANT) Keratin 18 [Homo sapiens]	0.016	6	5.99e-5	1	0	1153
gi|220967779|gb|EED86155.1|,gi|125987659|sp|A0T0Q9.1|RPOC2_THAPS,gi|116739874|gb|ABK20744.1|,gi|118411127|ref|YP_874521.1|,gi|2050584452|gb|QWM92993.1|,gi|224015734|ref|XP_002297515.1|	plastid RNA polymerase beta subunit, plastid-encoded [Thalassiosira pseudonana CCMP1335],RecName: Full=DNA-directed RNA polymerase subunit beta''; AltName: Full=PEP; AltName: Full=Plastid-encoded RNA polymerase subunit beta''; Short=RNA polymerase subunit beta'',DNA-directed RNA polymerase beta' chain (chloroplast) [Thalassiosira pseudonana],RNA polymerase beta'' subunit (chloroplast) [Thalassiosira pseudonana]	0.006	6	1.78e-5	1	0	1154
gi|220971238|gb|EED89573.1|,gi|224008306|ref|XP_002293112.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	6	5.50e-5	1	1	1155
gi|220968496|gb|EED86843.1|,gi|224014393|ref|XP_002296859.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	6	2.60e-5	1	1	1155
gi|224012022|ref|XP_002294664.1|,gi|220969684|gb|EED88024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	6	2.85e-5	1	1	1155
gi|224007583|ref|XP_002292751.1|,gi|220971613|gb|EED89947.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	6	2.81e-5	1	1	1155
gi|224000385|ref|XP_002289865.1|,gi|220975073|gb|EED93402.1|	acetyl-coenzyme a synthetase [Thalassiosira pseudonana CCMP1335]	0.015	6	3.52e-5	1	0	1156
gi|220974174|gb|EED92504.1|,gi|224002160|ref|XP_002290752.1|	acetyl-coenzyme a synthetase, partial [Thalassiosira pseudonana CCMP1335]	0.017	6	3.99e-5	1	0	1156
sp|Q47YJ3.1|RLME_COLP3,AAZ25977.1,WP_011044213.1	RecName: Full=Ribosomal RNA large subunit methyltransferase E; AltName: Full=23S rRNA Um2552 methyltransferase; AltName: Full=rRNA (uridine-2'-O-)-methyltransferase,ribosomal RNA large subunit methyltransferase J [Colwellia psychrerythraea 34H],MULTISPECIES: 23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE [Colwellia]	0.139	6	1.23e-4	2	2	1157
sp|Q487I2.1|CCMA_COLP3,WP_011041877.1,AAZ25480.1	RecName: Full=Cytochrome c biogenesis ATP-binding export protein CcmA; AltName: Full=Heme exporter protein A,cytochrome c biogenesis heme-transporting ATPase CcmA [Colwellia psychrerythraea],heme exporter protein CcmA [Colwellia psychrerythraea 34H]	0.256	6	1.18e-4	3	3	1158
AAZ24128.1,WP_011044390.1	peptidyl-prolyl cis-trans isomerase C [Colwellia psychrerythraea 34H],MULTISPECIES: peptidylprolyl isomerase [Colwellia]	0.554	5	2.33e-4	3	3	1159
AAZ24229.1,WP_011043875.1	hypothetical protein CPS_3088 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.350	5	3.58e-4	2	2	1160
AAZ24859.1,WP_011044767.1	formate dehydrogenase, beta subunit [Colwellia psychrerythraea 34H],formate dehydrogenase beta subunit [Colwellia psychrerythraea]	0.145	5	4.00e-5	4	3	1161
AAZ25020.1,WP_011043090.1	HIT family protein [Colwellia psychrerythraea 34H],HIT domain-containing protein [Colwellia psychrerythraea]	0.431	5	1.85e-4	3	3	1162
AAZ25355.1,WP_011042166.1	peptidyl-prolyl cis-trans isomerase, cyclophilin-type [Colwellia psychrerythraea 34H],peptidylprolyl isomerase [Colwellia psychrerythraea]	0.100	5	9.80e-5	2	2	1163
AAZ25433.1,WP_011045336.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: AI-2E family transporter [Colwellia]	0.038	5	5.80e-5	1	1	1164
AAZ25498.1,WP_011041547.1	putative arginine repressor [Colwellia psychrerythraea 34H],MULTISPECIES: transcriptional regulator ArgR [Colwellia]	0.138	5	1.34e-4	2	2	1165
AAZ25581.1,WP_011040910.1	polypeptide deformylase [Colwellia psychrerythraea 34H],peptide deformylase [Colwellia psychrerythraea]	0.135	5	1.26e-4	2	2	1166
AAZ26490.1,WP_011044901.1	hypothetical protein CPS_4168 [Colwellia psychrerythraea 34H],MULTISPECIES: N-formylglutamate amidohydrolase [Colwellia]	0.140	5	7.51e-5	4	4	1167
AAZ26583.1,WP_011045074.1	ATPase, AFG1 family [Colwellia psychrerythraea 34H],cell division protein ZapE [Colwellia psychrerythraea]	0.121	5	5.79e-5	3	3	1168
AAZ27040.1,WP_011045590.1	ureidoglycolate hydrolase [Colwellia psychrerythraea 34H],ureidoglycolate lyase [Colwellia psychrerythraea]	0.324	5	1.26e-4	4	4	1169
AAZ27278.1,WP_011045220.1	hypothetical protein CPS_4491 [Colwellia psychrerythraea 34H],succinylglutamate desuccinylase/aspartoacylase family protein [Colwellia psychrerythraea]	0.173	5	5.71e-5	4	4	1170
AAZ27381.1,WP_011045771.1,sp|Q47U32.1|RL34_COLP3	ribosomal protein L34 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L34 [Colwelliaceae],RecName: Full=Large ribosomal subunit protein bL34; AltName: Full=50S ribosomal protein L34	0.205	5	4.88e-4	2	2	1171
AAZ27696.1,WP_011045087.1	formyltetrahydrofolate deformylase [Colwellia psychrerythraea 34H],formyltetrahydrofolate deformylase [Colwellia psychrerythraea]	0.206	5	7.51e-5	3	3	1172
AAZ27739.1,WP_011042418.1	2-oxoisovalerate dehydrogenase complex, E1 component, alpha subunit [Colwellia psychrerythraea 34H],thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha [Colwellia psychrerythraea]	0.181	5	5.46e-5	4	4	1173
AAZ27941.1,sp|Q484R7.1|LIPB_COLP3,WP_011042542.1	lipoate-protein ligase B [Colwellia psychrerythraea 34H],RecName: Full=Octanoyltransferase; AltName: Full=Lipoate-protein ligase B; AltName: Full=Lipoyl/octanoyl transferase; AltName: Full=Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase,MULTISPECIES: lipoyl(octanoyl) transferase LipB [Colwellia]	0.289	5	9.14e-5	5	5	1174
AAZ28446.1,WP_011044339.1	cation channel family protein [Colwellia psychrerythraea 34H],MULTISPECIES: ion transporter [Colwellia]	0.058	5	7.84e-5	1	1	1175
AAZ28508.1,WP_011043526.1	3-hydroxyacyl-CoA dehydrogenase [Colwellia psychrerythraea 34H],3-hydroxyacyl-CoA dehydrogenase [Colwellia psychrerythraea]	0.176	5	8.42e-5	3	2	1176
WP_011040965.1,AAZ28223.1	NAD(P)H-dependent oxidoreductase [Colwellia psychrerythraea],hypothetical protein CPS_0090 [Colwellia psychrerythraea 34H]	0.248	5	1.02e-4	4	4	1177
WP_011041041.1,AAZ25915.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0166 [Colwellia psychrerythraea 34H]	0.221	5	1.32e-4	3	3	1178
WP_011041099.1,AAZ26630.1	polysaccharide deacetylase family protein [Colwellia psychrerythraea],polysaccharide deacetylase family protein [Colwellia psychrerythraea 34H]	0.104	5	6.01e-5	3	3	1179
WP_011041151.1,AAZ27928.1	xanthine dehydrogenase family protein molybdopterin-binding subunit [Colwellia psychrerythraea],isoquinoline 1-oxidoreductase, beta subunit [Colwellia psychrerythraea 34H]	0.069	5	2.86e-5	3	3	1180
WP_011041270.1,AAZ28016.1	MULTISPECIES: chemotaxis protein CheX [Colwellia],cheC-like family protein [Colwellia psychrerythraea 34H]	0.104	5	1.39e-4	3	3	1181
WP_011041445.1,AAZ26480.1	outer membrane lipoprotein [Colwellia psychrerythraea],hypothetical protein CPS_0595 [Colwellia psychrerythraea 34H]	0.181	5	1.34e-4	2	2	1182
WP_011041451.1,AAZ28679.1	cbb3-type cytochrome c oxidase subunit I [Colwellia psychrerythraea],nitric-oxide reductase, B subunit [Colwellia psychrerythraea 34H]	0.019	5	4.64e-5	1	1	1183
WP_011041760.1,AAZ27391.1	propionyl-CoA synthetase [Colwellia psychrerythraea],acid-CoA ligase family protein [Colwellia psychrerythraea 34H]	0.086	5	3.40e-5	3	3	1184
WP_011041891.1,AAZ28207.1,sp|Q487G8.1|PDXH_COLP3	pyridoxamine 5'-phosphate oxidase [Colwellia psychrerythraea],pyridoxamine 5'-phosphate oxidase [Colwellia psychrerythraea 34H],RecName: Full=Pyridoxine/pyridoxamine 5'-phosphate oxidase; AltName: Full=PNP/PMP oxidase; Short=PNPOx; AltName: Full=Pyridoxal 5'-phosphate synthase	0.161	5	9.89e-5	3	3	1185
WP_011041952.1,AAZ25954.1	ribosomal protein S18-alanine N-acetyltransferase [Colwellia psychrerythraea],ribosomal-protein-alanine acetyltransferase [Colwellia psychrerythraea 34H]	0.173	5	1.28e-4	3	3	1186
WP_011042036.1,AAZ28534.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_1199 [Colwellia psychrerythraea 34H]	0.168	5	8.39e-5	3	3	1187
WP_011042270.1,AAZ25638.1	MULTISPECIES: IclR family transcriptional regulator [Colwellia],transcriptional regulator, IclR family [Colwellia psychrerythraea 34H]	0.125	5	8.42e-5	3	3	1188
WP_011042332.1,AAZ28127.1	flagellar export chaperone FliS [Colwellia psychrerythraea],flagellar protein FliS [Colwellia psychrerythraea 34H]	0.303	5	1.63e-4	3	3	1189
WP_011042415.1,AAZ26912.1	alpha/beta fold hydrolase [Colwellia psychrerythraea],hydrolase, alpha/beta fold family [Colwellia psychrerythraea 34H]	0.091	5	8.10e-5	2	2	1190
WP_011042498.1,AAZ27425.1,CAY08573.1	alkyl/aryl-sulfatase [Colwellia psychrerythraea],metallo-beta-lactamase family protein [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.112	5	3.16e-5	4	4	1191
WP_011042846.1,AAZ26066.1	NAD-dependent succinate-semialdehyde dehydrogenase [Colwellia psychrerythraea],succinate-semialdehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.022	5	4.38e-5	1	0	1192
WP_011042945.1,AAZ24386.1,sp|Q483B6.1|MSBA1_COLP3	lipid A export permease/ATP-binding protein MsbA [Colwellia psychrerythraea],lipid ABC transporter, ATP-binding/permease protein MsbA [Colwellia psychrerythraea 34H],RecName: Full=ATP-dependent lipid A-core flippase 1; AltName: Full=Lipid A export ATP-binding/permease protein MsbA 1	0.111	5	3.57e-5	4	4	1193
WP_011043100.1,AAZ27724.1	MULTISPECIES: DUF4339 domain-containing protein [Colwellia],hypothetical protein CPS_2286 [Colwellia psychrerythraea 34H]	0.329	5	1.50e-4	3	3	1194
WP_011043152.1,AAZ23980.1	MULTISPECIES: lipopolysaccharide assembly protein LapB [Colwellia],TPR domain protein [Colwellia psychrerythraea 34H]	0.067	5	5.52e-5	3	3	1195
WP_011043647.1,AAZ25382.1	AAA family ATPase [Colwellia psychrerythraea],exonuclease SbcC [Colwellia psychrerythraea 34H]	0.037	5	1.64e-5	3	3	1196
WP_011043694.1,AAZ27079.1	MULTISPECIES: high frequency lysogenization protein HflD [Colwellia],hypothetical protein CPS_2901 [Colwellia psychrerythraea 34H]	0.090	5	1.02e-4	2	2	1197
WP_011044009.1,AAZ27247.1	pyridoxal phosphate-dependent aminotransferase [Colwellia psychrerythraea],aminotransferase, class I [Colwellia psychrerythraea 34H]	0.165	5	5.22e-5	4	4	1198
WP_011044040.1,AAZ27245.1	MULTISPECIES: UvrY/SirA/GacA family response regulator transcription factor [Colwellia],DNA-binding response regulator [Colwellia psychrerythraea 34H]	0.196	5	1.00e-4	3	3	1199
WP_011044214.1,AAZ24573.1	MULTISPECIES: ribosome assembly RNA-binding protein YhbY [Colwellia],conserved hypothetical protein TIGR00253 [Colwellia psychrerythraea 34H]	0.276	5	2.19e-4	3	3	1200
WP_011044297.1,AAZ27811.1	nucleotide 5'-monophosphate nucleosidase PpnN [Colwellia psychrerythraea],lysine decarboxylase family protein [Colwellia psychrerythraea 34H]	0.170	5	4.79e-5	3	3	1201
WP_011044413.1,AAZ24800.1	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Colwellia psychrerythraea],putative nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Colwellia psychrerythraea 34H]	0.092	5	5.48e-5	3	3	1202
WP_011044497.1,AAZ28151.1	DNA polymerase III subunit gamma/tau [Colwellia psychrerythraea],DNA polymerase III, gamma/tau subunit [Colwellia psychrerythraea 34H]	0.102	5	3.00e-5	4	4	1203
WP_011044518.1,sp|Q47XN8.1|PHS_COLP3,AAZ24779.1	MULTISPECIES: 4a-hydroxytetrahydrobiopterin dehydratase [Colwellia],RecName: Full=Putative pterin-4-alpha-carbinolamine dehydratase; Short=PHS; AltName: Full=4-alpha-hydroxy-tetrahydropterin dehydratase; AltName: Full=Pterin carbinolamine dehydratase; Short=PCD,pterin-4-alpha-carbinolamine dehydratase [Colwellia psychrerythraea 34H]	0.197	5	1.83e-4	2	2	1204
WP_011044728.1,AAZ26664.1	sortase-associated OmpA-like protein PdsO [Colwellia psychrerythraea],ompA family protein [Colwellia psychrerythraea 34H]	0.198	5	7.72e-5	3	3	1205
WP_011044883.1,AAZ28205.1	A/G-specific adenine glycosylase [Colwellia psychrerythraea],A/G-specific adenine glycosylase [Colwellia psychrerythraea 34H]	0.052	5	5.93e-5	2	2	1206
WP_011045198.1,AAZ26136.1	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Colwellia psychrerythraea],UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Colwellia psychrerythraea 34H]	0.076	5	4.19e-5	3	3	1207
WP_011045231.1,AAZ28105.1	MULTISPECIES: FAD-dependent oxidoreductase [Colwellia],glutamate synthase, small subunit [Colwellia psychrerythraea 34H]	0.181	5	4.52e-5	5	5	1208
WP_011045364.1,AAZ24754.1	MULTISPECIES: cyclic pyranopterin monophosphate synthase MoaC [Colwellia],molybdenum cofactor biosynthesis protein C [Colwellia psychrerythraea 34H]	0.286	5	1.23e-4	4	4	1209
